source_path,source_sha256,line,function,marker,text
drivers/misc/mediatek/video/mt8183/videox/mtkfb_fence.h,dc497c958e8f29ff52b726c738401e691f0825d7f3390b3cf7a9bdd7c23e44ab,25,<file-scope>,secure_world,"#include ""trustzone/kree/system.h"""
drivers/misc/mediatek/video/mt8183/videox/mtkfb_fence.h,dc497c958e8f29ff52b726c738401e691f0825d7f3390b3cf7a9bdd7c23e44ab,26,<file-scope>,secure_world,"#include ""trustzone/kree/mem.h"""
drivers/misc/mediatek/video/mt8183/videox/mtkfb_fence.h,dc497c958e8f29ff52b726c738401e691f0825d7f3390b3cf7a9bdd7c23e44ab,180,<file-scope>,secure_world,extern KREE_SESSION_HANDLE secure_memory_session_handle(void);
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,152,<file-scope>,ioctl_entry,".unlocked_ioctl = mtkfb_vsync_unlocked_ioctl,"
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,167,<file-scope>,device_registration,"if (alloc_chrdev_region(&mtkfb_vsync_devno, 0, 1, MTKFB_VSYNC_DEVNAME)) {"
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,178,<file-scope>,device_registration,"ret = cdev_add(mtkfb_vsync_cdev, mtkfb_vsync_devno, 1);"
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,185,<file-scope>,device_registration,"mtkfb_vsync_class = class_create(THIS_MODULE, MTKFB_VSYNC_DEVNAME);"
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,187,<file-scope>,device_registration,"(struct class_device *)device_create(mtkfb_vsync_class, NULL, mtkfb_vsync_devno, NULL,"
drivers/misc/mediatek/video/mt8183/videox/mtkfb_vsync.c,60ca37c62aeac0b57a52303bf06910bef578582bdbcd071250fce76612b781d5,253,<file-scope>,device_registration,if (platform_driver_register(&mtkfb_vsync_driver)) {
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2183,<file-scope>,secure_world,KREE_SESSION_HANDLE secure_memory_session_handle(void)
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2185,<file-scope>,secure_world,static KREE_SESSION_HANDLE disp_secure_memory_session;
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2189,<file-scope>,secure_world,TZ_RESULT ret;
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2191,<file-scope>,secure_world,"ret = KREE_CreateSession(TZ_TA_MEM_UUID, &disp_secure_memory_session);"
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2192,<file-scope>,secure_world,if (ret != TZ_RESULT_SUCCESS) {
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2193,<file-scope>,secure_world,"DISPERR(""KREE_CreateSession fail, ret=%d\n"", ret);"
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2264,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2496,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2714,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2806,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,2941,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/video/mt8183/videox/primary_display.c,014777845c249b225979018119ed13426a90dfcc91efbb6063a12cf9136bfff8,6948,<file-scope>,ioctl_entry,/* no need ioctl because of rdma_dirty */
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,268,<file-scope>,property_or_boot_state,#include <linux/sysfs.h>
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1109,<file-scope>,user_copy,"ret = copy_from_user(&rHWLock, user_data_addr, sizeof(VAL_HW_LOCK_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1537,<file-scope>,user_copy,"ret = copy_from_user(&rHWLock, user_data_addr, sizeof(VAL_HW_LOCK_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1690,<file-scope>,user_copy,"ret = copy_from_user(&val_isr, user_data_addr, sizeof(VAL_ISR_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1771,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &val_isr, sizeof(VAL_ISR_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1798,<file-scope>,user_copy,"ret = copy_from_user(&rFrameInfo, user_data_addr, sizeof(struct VAL_FRAME_INFO_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1956,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &gu4DecEMICounter, sizeof(VAL_UINT32_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,1984,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &gu4DecEMICounter, sizeof(VAL_UINT32_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2013,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &gu4EncEMICounter, sizeof(VAL_UINT32_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2033,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &gu4EncEMICounter, sizeof(VAL_UINT32_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2069,<file-scope>,user_copy,"ret = copy_from_user(&rPowerParam, user_data_addr, sizeof(VAL_POWER_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2102,<file-scope>,user_copy,"ret = copy_from_user(&rPowerParam, user_data_addr, sizeof(VAL_POWER_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2163,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &_temp, sizeof(VAL_VCODEC_CPU_LOADING_INFO_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2178,<file-scope>,user_copy,"ret = copy_from_user(&rTempCoreLoading, user_data_addr, sizeof(VAL_VCODEC_CORE_LOADING_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2193,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &rTempCoreLoading, sizeof(VAL_VCODEC_CORE_LOADING_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2208,<file-scope>,user_copy,"ret = copy_to_user(user_data_addr, &temp_nr_cpu_ids, sizeof(int));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2221,<file-scope>,user_copy,"ret = copy_from_user(&rCpuOppLimit, user_data_addr, sizeof(VAL_VCODEC_CPU_OPP_LIMIT_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2255,<file-scope>,user_copy,"ret = copy_from_user(&rIncLogCount, user_data_addr, sizeof(VAL_BOOL_T));"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2698,<file-scope>,ioctl_entry,"ret = file->f_op->unlocked_ioctl(file, cmd, (unsigned long)data);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2723,<file-scope>,ioctl_entry,"ret = file->f_op->unlocked_ioctl(file, cmd, (unsigned long)data);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2750,<file-scope>,ioctl_entry,"ret = file->f_op->unlocked_ioctl(file, cmd, (unsigned long)data);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2775,<file-scope>,ioctl_entry,"ret = file->f_op->unlocked_ioctl(file, VCODEC_WAITISR, (unsigned long)data);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,2800,<file-scope>,ioctl_entry,"ret = file->f_op->unlocked_ioctl(file, VCODEC_SET_FRAME_INFO, (unsigned long)data);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3040,<file-scope>,ioctl_entry,".unlocked_ioctl = vcodec_unlocked_ioctl,"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3046,<file-scope>,ioctl_entry,".compat_ioctl = vcodec_unlocked_compat_ioctl,"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3155,<file-scope>,device_registration,"ret = register_chrdev_region(vcodec_devno, 1, VCODEC_DEVNAME);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3165,<file-scope>,device_registration,"ret = cdev_add(vcodec_cdev, vcodec_devno, 1);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3171,<file-scope>,device_registration,"vcodec_class = class_create(THIS_MODULE, VCODEC_DEVNAME);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3178,<file-scope>,device_registration,"vcodec_device = device_create(vcodec_class, NULL, vcodec_devno, NULL, VCODEC_DEVNAME);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3186,<file-scope>,device_registration,"ret = cdev_add(vcodec_cdev2, vcodec_devno2, 1);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3192,<file-scope>,device_registration,"vcodec_class2 = class_create(THIS_MODULE, VCODEC_DEVNAME2);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3199,<file-scope>,device_registration,"vcodec_device2 = device_create(vcodec_class2, NULL, vcodec_devno2, NULL, VCODEC_DEVNAME2);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3584,<file-scope>,proc_sysfs_debugfs_registration,"error = sysfs_create_file(vcodec_debug_kobject, &vcodec_debug_attr.attr);"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.c,f56a38d881ad8064037a97968d69f1d51aa4e825a14ba665e0a1c62843da2352,3591,<file-scope>,device_registration,return platform_driver_register(&vcodec_driver);
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,23,<file-scope>,ioctl_entry,"#define MFV_TEST_CMD _IO(MFV_IOC_MAGIC, 0x00)"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,24,<file-scope>,ioctl_entry,"#define MFV_INIT_CMD _IO(MFV_IOC_MAGIC, 0x01)"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,25,<file-scope>,ioctl_entry,"#define MFV_DEINIT_CMD _IO(MFV_IOC_MAGIC, 0x02)"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,26,<file-scope>,ioctl_entry,"#define MFV_SET_CMD_CMD _IOW(MFV_IOC_MAGIC, 0x03, unsigned int) /* P_MFV_DRV_CMD_QUEUE_T */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,27,<file-scope>,ioctl_entry,"#define MFV_SET_PWR_CMD _IOW(MFV_IOC_MAGIC, 0x04, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,28,<file-scope>,ioctl_entry,"#define MFV_SET_ISR_CMD _IOW(MFV_IOC_MAGIC, 0x05, unsigned int) /* HAL_ISR_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,29,<file-scope>,ioctl_entry,"#define MFV_ALLOC_MEM_CMD _IOW(MFV_IOC_MAGIC, 0x06, unsigned int)"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,30,<file-scope>,ioctl_entry,"#define MFV_FREE_MEM_CMD _IOW(MFV_IOC_MAGIC, 0x07, unsigned int)"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,31,<file-scope>,ioctl_entry,"#define MFV_MAKE_PMEM_TO_NONCACHED _IOW(MFV_IOC_MAGIC, 0x08, unsigned int) /* unsigned int* */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,32,<file-scope>,ioctl_entry,"#define MFV_ALLOC_INT_MEM_CMD _IOW(MFV_IOC_MAGIC, 0x09, unsigned int) /* VAL_INTMEM_T* */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,33,<file-scope>,ioctl_entry,"#define MFV_FREE_INT_MEM_CMD _IOW(MFV_IOC_MAGIC, 0x0a, unsigned int) /* VAL_INTMEM_T* */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,34,<file-scope>,ioctl_entry,"#define VCODEC_WAITISR _IOW(MFV_IOC_MAGIC, 0x0b, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,35,<file-scope>,ioctl_entry,"#define VCODEC_LOCKHW _IOW(MFV_IOC_MAGIC, 0x0d, unsigned int) /* VAL_HW_LOCK_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,36,<file-scope>,ioctl_entry,"#define VCODEC_PMEM_FLUSH _IOW(MFV_IOC_MAGIC, 0x10, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,37,<file-scope>,ioctl_entry,"#define VCODEC_PMEM_CLEAN _IOW(MFV_IOC_MAGIC, 0x11, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,38,<file-scope>,ioctl_entry,"#define VCODEC_INC_SYSRAM_USER _IOW(MFV_IOC_MAGIC, 0x13, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,39,<file-scope>,ioctl_entry,"#define VCODEC_DEC_SYSRAM_USER _IOW(MFV_IOC_MAGIC, 0x14, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,40,<file-scope>,ioctl_entry,"#define VCODEC_INC_ENC_EMI_USER _IOW(MFV_IOC_MAGIC, 0x15, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,41,<file-scope>,ioctl_entry,"#define VCODEC_DEC_ENC_EMI_USER _IOW(MFV_IOC_MAGIC, 0x16, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,42,<file-scope>,ioctl_entry,"#define VCODEC_INC_DEC_EMI_USER _IOW(MFV_IOC_MAGIC, 0x17, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,43,<file-scope>,ioctl_entry,"#define VCODEC_DEC_DEC_EMI_USER _IOW(MFV_IOC_MAGIC, 0x18, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,44,<file-scope>,ioctl_entry,"#define VCODEC_INITHWLOCK _IOW(MFV_IOC_MAGIC, 0x20, unsigned int) /* VAL_VCODEC_OAL_HW_REGISTER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,45,<file-scope>,ioctl_entry,"#define VCODEC_DEINITHWLOCK _IOW(MFV_IOC_MAGIC, 0x21, unsigned int) /* VAL_VCODEC_OAL_HW_REGISTER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,46,<file-scope>,ioctl_entry,"#define VCODEC_ALLOC_NON_CACHE_BUFFER _IOW(MFV_IOC_MAGIC, 0x22, unsigned int) /* VAL_MEMORY_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,47,<file-scope>,ioctl_entry,"#define VCODEC_FREE_NON_CACHE_BUFFER _IOW(MFV_IOC_MAGIC, 0x23, unsigned int) /* VAL_MEMORY_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,48,<file-scope>,ioctl_entry,"#define VCODEC_SET_THREAD_ID _IOW(MFV_IOC_MAGIC, 0x24, unsigned int) /* VAL_VCODEC_THREAD_ID_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,49,<file-scope>,ioctl_entry,"#define VCODEC_SET_SYSRAM_INFO _IOW(MFV_IOC_MAGIC, 0x25, unsigned int) /* VAL_INTMEM_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,50,<file-scope>,ioctl_entry,"#define VCODEC_GET_SYSRAM_INFO _IOW(MFV_IOC_MAGIC, 0x26, unsigned int) /* VAL_INTMEM_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,51,<file-scope>,ioctl_entry,"#define VCODEC_INC_PWR_USER _IOW(MFV_IOC_MAGIC, 0x27, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,52,<file-scope>,ioctl_entry,"#define VCODEC_DEC_PWR_USER _IOW(MFV_IOC_MAGIC, 0x28, unsigned int) /* HAL_POWER_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,53,<file-scope>,ioctl_entry,"#define VCODEC_GET_CPU_LOADING_INFO _IOW(MFV_IOC_MAGIC, 0x29, unsigned int) /* VAL_VCODEC_CPU_LOADING_INFO_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,54,<file-scope>,ioctl_entry,"#define VCODEC_GET_CORE_LOADING _IOW(MFV_IOC_MAGIC, 0x30, unsigned int) /* VAL_VCODEC_CORE_LOADING_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,55,<file-scope>,ioctl_entry,"#define VCODEC_GET_CORE_NUMBER _IOW(MFV_IOC_MAGIC, 0x31, unsigned int) /* int * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,56,<file-scope>,ioctl_entry,"#define VCODEC_SET_CPU_OPP_LIMIT _IOW(MFV_IOC_MAGIC, 0x32, unsigned int) /* VAL_VCODEC_CPU_OPP_LIMIT_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,57,<file-scope>,ioctl_entry,"#define VCODEC_UNLOCKHW _IOW(MFV_IOC_MAGIC, 0x33, unsigned int) /* VAL_HW_LOCK_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,58,<file-scope>,ioctl_entry,"#define VCODEC_MB _IOW(MFV_IOC_MAGIC, 0x34, unsigned int) /* VAL_UINT32_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,59,<file-scope>,ioctl_entry,"#define VCODEC_SET_LOG_COUNT _IOW(MFV_IOC_MAGIC, 0x35, unsigned int) /* VAL_BOOL_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,60,<file-scope>,ioctl_entry,"#define VCODEC_SET_AV_TASK_GROUP _IOW(MFV_IOC_MAGIC, 0x36, unsigned int) /* VAL_BOOL_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,61,<file-scope>,ioctl_entry,"#define VCODEC_SET_FRAME_INFO _IOW(MFV_IOC_MAGIC, 0x37, unsigned int) /* VAL_FRAME_INFO_T * */"
drivers/misc/mediatek/videocodec/mt8183/videocodec_kernel_driver.h,2427909592c429c2ebd70527ccb10bfdd4d9b40cfd4ff35f7525dfc80d458520,64,<file-scope>,ioctl_entry,"/* #define MFV_GET_CACHECTRLADDR_CMD _IOR(MFV_IOC_MAGIC, 0x06, int) */"
drivers/misc/mediatek/vpu/2.0/vpu_dbg.c,839439444f89d71d907adf2810c5cf3e06febf3bfa1dfcfb87fe89006507750c,662,<file-scope>,user_copy,"ret = copy_from_user(tmp, buffer, count);"
drivers/misc/mediatek/vpu/2.0/vpu_dbg.c,839439444f89d71d907adf2810c5cf3e06febf3bfa1dfcfb87fe89006507750c,732,<file-scope>,user_copy,"ret = copy_from_user(tmp, buffer, count);"
drivers/misc/mediatek/vpu/2.0/vpu_dbg.c,839439444f89d71d907adf2810c5cf3e06febf3bfa1dfcfb87fe89006507750c,776,<file-scope>,proc_sysfs_debugfs_registration,"vpu_dev->debug_root = debugfs_create_dir(""vpu"", NULL);"
drivers/misc/mediatek/vpu/2.0/vpu_dbg.c,839439444f89d71d907adf2810c5cf3e06febf3bfa1dfcfb87fe89006507750c,783,<file-scope>,proc_sysfs_debugfs_registration,"debug_file = debugfs_create_file(#name, 0644, vpu_dev->debug_root, \"
