source,source_sha256,line,class,method,package,target,kind,scope,scope_observation,nearby_literals,permission_markers,identity_markers,user_scope_markers,callsite,direct_fire_literal,direct_home_literal,device_mutation
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/drawer/SettingsDrawerActivity.java,b7a83626785a84c11ec4072febd33ebc8c6c94b510e0c1854cd037190d4bdbc8,132,SettingsDrawerActivity,if,com.android.settingslib.drawer,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"pm.setComponentEnabledSetting(component, enabled ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/users/AppRestrictionsHelper.java,107ba7f2925439e8bf061b39b9496a5d6cc661c00990d5be9259104f2960486f,105,AppRestrictionsHelper,if,com.android.settingslib.users,setApplicationHiddenSettingAsUser,direct_callsite,settings,Settings application/library path,,,,UserHandle; UserId; userId; AsUser,"this.mIPm.setApplicationHiddenSettingAsUser(packageName, false, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/users/AppRestrictionsHelper.java,107ba7f2925439e8bf061b39b9496a5d6cc661c00990d5be9259104f2960486f,119,AppRestrictionsHelper,if,com.android.settingslib.users,setApplicationHiddenSettingAsUser,direct_callsite,settings,Settings application/library path,,,,userId; AsUser,"this.mIPm.setApplicationHiddenSettingAsUser(packageName, true, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,72,PackageManagerWrapper,replacePreferredActivity,com.android.settingslib.wrapper,replacePreferredActivity,sink_definition,settings,Settings application/library path,Home; home,,,AsUser; userId,"public void replacePreferredActivity(IntentFilter homeFilter, int matchCategoryEmpty, ComponentName[] componentNames, ComponentName component) {",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,73,PackageManagerWrapper,replacePreferredActivity,com.android.settingslib.wrapper,replacePreferredActivity,sink_definition,settings,Settings application/library path,Home; home,,,AsUser; userId,"this.mPm.replacePreferredActivity(homeFilter, matchCategoryEmpty, componentNames, component);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,104,PackageManagerWrapper,setApplicationEnabledSetting,com.android.settingslib.wrapper,setApplicationEnabledSetting,sink_definition,settings,Settings application/library path,,,,UserHandle; UserId; AsUser; userId,"public void setApplicationEnabledSetting(String packageName, int newState, int flags) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,105,PackageManagerWrapper,setApplicationEnabledSetting,com.android.settingslib.wrapper,setApplicationEnabledSetting,sink_definition,settings,Settings application/library path,,,,UserHandle; UserId; AsUser; userId,"this.mPm.setApplicationEnabledSetting(packageName, newState, flags);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,112,PackageManagerWrapper,setComponentEnabledSetting,com.android.settingslib.wrapper,setComponentEnabledSetting,sink_definition,settings,Settings application/library path,,,,AsUser; userId,"public void setComponentEnabledSetting(ComponentName componentName, int newState, int flags) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/amazon-settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,7e0170378f0ee0889d608c7d8c5da7a16c05eab01ddd783297bcafb06f3ad468,113,PackageManagerWrapper,setComponentEnabledSetting,com.android.settingslib.wrapper,setComponentEnabledSetting,sink_definition,settings,Settings application/library path,,,,AsUser; userId,"this.mPm.setComponentEnabledSetting(componentName, newState, flags);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/firelauncher-nores/sources/com/amazon/firelauncher/LauncherApp.java,f1cb106a12a0c03a80c4a71b1ab3b0059b7863cb39df5d99483ed289b6f4fee0,446,LauncherApp,getPackageManager,com.amazon.firelauncher,setComponentEnabledSetting,direct_callsite,amazon_or_oem,Amazon/OEM application or framework namespace,,,,,"getPackageManager().setComponentEnabledSetting(new ComponentName(this, (Class<?>) LowStorageReceiver.class), 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/firelauncher/sources/com/amazon/firelauncher/LauncherApp.java,f1cb106a12a0c03a80c4a71b1ab3b0059b7863cb39df5d99483ed289b6f4fee0,446,LauncherApp,getPackageManager,com.amazon.firelauncher,setComponentEnabledSetting,direct_callsite,amazon_or_oem,Amazon/OEM application or framework namespace,,,,,"getPackageManager().setComponentEnabledSetting(new ComponentName(this, (Class<?>) LowStorageReceiver.class), 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/amazon/settings/enterprise/CryptKeeper.java,ff3865953137f9e12ff6dc70d90243a536ce4cd4181e5b74b89528e6d90e45f6,341,ValidationTask,if,com.amazon.settings.enterprise,setComponentEnabledSetting,direct_callsite,amazon_or_oem,Amazon/OEM application or framework namespace,,,,,"pm.setComponentEnabledSetting(name, 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/SettingsInitialize.java,db568797c6922d8a3af5b7a4b4dda0cd357db4833c7ffabf16edbeff034e5fd1,52,SettingsInitialize,if,com.android.settings,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,userInfo.id,"pm.setComponentEnabledSetting(settingsComponentName, 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/SettingsInitialize.java,db568797c6922d8a3af5b7a4b4dda0cd357db4833c7ffabf16edbeff034e5fd1,54,SettingsInitialize,if,com.android.settings,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,userInfo.id,"pm.setComponentEnabledSetting(shortcutComponentName, 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/SettingsInitialize.java,db568797c6922d8a3af5b7a4b4dda0cd357db4833c7ffabf16edbeff034e5fd1,62,SettingsInitialize,if,com.android.settings,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,userInfo.id,"pm.setComponentEnabledSetting(settingsComponentName, userInfo.isAdmin() ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/SetupRedactionInterstitial.java,f699713c089b382891c9df595ace4f53597610e6e6ae9b39477c2a05732586f8,18,SetupRedactionInterstitialFragment,setEnabled,com.android.settings,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"packageManager.setComponentEnabledSetting(componentName, enabled ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/applications/ClearDefaultsPreference.java,577753f77565451b8c8fa7999b410f228b8d7163b8b30bea34a99abcae50b0c5,74,ClearDefaultsPreference,if,com.android.settings.applications,clearPackagePreferredActivities,direct_callsite,settings,Settings application/library path,,,,userId; UserHandle; UserId,ClearDefaultsPreference.this.mPm.clearPackagePreferredActivities(ClearDefaultsPreference.this.mPackageName);,false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/applications/appinfo/AppInfoDashboardFragment.java,ab110ae28e6629c98a0f43e3d1c4110f89f33550321bbb4cb391897e1177f3e2,512,DisableChanger,doInBackground,com.android.settings.applications.appinfo,setApplicationEnabledSetting,direct_callsite,settings,Settings application/library path,,,,userInfo.id,"this.mPm.setApplicationEnabledSetting(this.mInfo.packageName, this.mState, 0);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/applications/defaultapps/DefaultHomePicker.java,56e7319492ee910d53c89f1d9c09eb18bdc7cc304106c403ee2e1049ebe2b9a7,90,DefaultHomePicker,for,com.android.settings.applications.defaultapps,replacePreferredActivity,direct_callsite,settings,Settings application/library path,home; Home; HOME_FILTER,,,,"this.mPm.replacePreferredActivity(DefaultHomePreferenceController.HOME_FILTER, 1048576, (ComponentName[]) allComponents.toArray(new ComponentName[0]), component);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/applications/manageapplications/ResetAppsHelper.java,e12ea5f378aaaecf3b399c79ca34d7dabb96b6072f20ac6320197e0b84118962,114,ResetAppsHelper,if,com.android.settings.applications.manageapplications,setApplicationEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"ResetAppsHelper.this.mPm.setApplicationEnabledSetting(app.packageName, 0, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/backup/BackupSettingsActivity.java,f94f860a62d5e0b1065baa2a8ee444882b078e528297b60ab892d2cc1a8af79c,25,BackupSettingsActivity,getPackageManager,com.android.settings.backup,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"getPackageManager().setComponentEnabledSetting(intent.getComponent(), 1, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/development/LocalTerminalPreferenceController.java,be713897f98348147cbf5a0acb10b8edb73f14a0182dfca5eb07d2a48c827331,53,LocalTerminalPreferenceController,if,com.android.settings.development,setApplicationEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"packageManagerWrapper.setApplicationEnabledSetting(TERMINAL_APP_PACKAGE, i, 0);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/development/LocalTerminalPreferenceController.java,be713897f98348147cbf5a0acb10b8edb73f14a0182dfca5eb07d2a48c827331,73,LocalTerminalPreferenceController,onDeveloperOptionsSwitchDisabled,com.android.settings.development,setApplicationEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"this.mPackageManager.setApplicationEnabledSetting(TERMINAL_APP_PACKAGE, 0, 0);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/development/qstile/DevelopmentTilePreferenceController.java,17d43e8743f19859acc3f46c5daba2a47aa00eb0aa385ed92f06de4349b5282a,77,OnChangeHandler,onPreferenceChange,com.android.settings.development.qstile,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"this.mPackageManager.setComponentEnabledSetting(componentName, enabled ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/development/qstile/DevelopmentTiles.java,2e46a5bc8fadd0eb49f94e59a22e689e48de77a1e11b3b2206ccbfb93a255c99,43,DevelopmentTiles,getPackageManager,com.android.settings.development.qstile,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"getPackageManager().setComponentEnabledSetting(cn, 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settings/fuelgauge/AppButtonsPreferenceController.java,12c2eb733e322c580110d9524d3eb72cbea9adfe393af77bf8b59aa1f78665f9,534,DisableChangerRunnable,run,com.android.settings.fuelgauge,setApplicationEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"this.mPm.setApplicationEnabledSetting(this.mPackageName, this.mState, 0);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/drawer/SettingsDrawerActivity.java,344a1c4a9e933bdacdc65ef2473e1d10ef9d5e6efe123fdd5a69fe1e6204c90f,129,SettingsDrawerActivity,if,com.android.settingslib.drawer,setComponentEnabledSetting,direct_callsite,settings,Settings application/library path,,,,,"pm.setComponentEnabledSetting(component, enabled ? 1 : 2, 1);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/users/AppRestrictionsHelper.java,0ffc0d08e60643fe199f1b34b78a3d33d488992a6f37e78329a58ccc7077c096,96,AppRestrictionsHelper,if,com.android.settingslib.users,setApplicationHiddenSettingAsUser,direct_callsite,settings,Settings application/library path,,,,UserHandle; UserId; userId; AsUser,"this.mIPm.setApplicationHiddenSettingAsUser(packageName, false, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/users/AppRestrictionsHelper.java,0ffc0d08e60643fe199f1b34b78a3d33d488992a6f37e78329a58ccc7077c096,110,AppRestrictionsHelper,if,com.android.settingslib.users,setApplicationHiddenSettingAsUser,direct_callsite,settings,Settings application/library path,,,,userId; AsUser,"this.mIPm.setApplicationHiddenSettingAsUser(packageName, true, userId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,36edff7326c72d517cd839440aaff43104d86e3b68ee847590ea77ee30e884fc,71,PackageManagerWrapper,replacePreferredActivity,com.android.settingslib.wrapper,replacePreferredActivity,sink_definition,settings,Settings application/library path,Home; home,,,AsUser; userId,"public void replacePreferredActivity(IntentFilter homeFilter, int matchCategoryEmpty, ComponentName[] componentNames, ComponentName component) {",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,36edff7326c72d517cd839440aaff43104d86e3b68ee847590ea77ee30e884fc,72,PackageManagerWrapper,replacePreferredActivity,com.android.settingslib.wrapper,replacePreferredActivity,sink_definition,settings,Settings application/library path,Home; home,,,AsUser; userId,"this.mPm.replacePreferredActivity(homeFilter, matchCategoryEmpty, componentNames, component);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,36edff7326c72d517cd839440aaff43104d86e3b68ee847590ea77ee30e884fc,91,PackageManagerWrapper,setApplicationEnabledSetting,com.android.settingslib.wrapper,setApplicationEnabledSetting,sink_definition,settings,Settings application/library path,home,,,AsUser; userId,"public void setApplicationEnabledSetting(String packageName, int newState, int flags) {",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/settings/sources/com/android/settingslib/wrapper/PackageManagerWrapper.java,36edff7326c72d517cd839440aaff43104d86e3b68ee847590ea77ee30e884fc,92,PackageManagerWrapper,setApplicationEnabledSetting,com.android.settingslib.wrapper,setApplicationEnabledSetting,sink_definition,settings,Settings application/library path,home,,,AsUser; userId,"this.mPm.setApplicationEnabledSetting(packageName, newState, flags);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/am/ActivityManagerService.java,bad12b4cebea597b8a98351ed7ef5003888732b0a95619075d398ed54a85b342,14285,<unknown>,if,<unknown>,setHomeActivity,direct_callsite,other,non-Amazon bounded corpus,Home,,,,structure.setHomeActivity(pae.isHome);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/am/AppErrors.java,452d7c3064ba39377e1036b5b9fe87fa6fd59d4ff2e3e812490037863ecb02f0,618,AppErrors,if,com.android.server.am,clearPackagePreferredActivities,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,Home,,,,ActivityThread.getPackageManager().clearPackagePreferredActivities(r.packageName);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/am/AppErrors.java,452d7c3064ba39377e1036b5b9fe87fa6fd59d4ff2e3e812490037863ecb02f0,652,AppErrors,if,com.android.server.am,clearPackagePreferredActivities,direct_callsite,aosp_framework,AOSP/system_server or framework namespace,Home,,,,ActivityThread.getPackageManager().clearPackagePreferredActivities(r.packageName);,false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,6847,<unknown>,if,<unknown>,setApplicationEnabledSetting,direct_callsite,other,non-Amazon bounded corpus,,,,userHandle; userId,"this.mIPackageManager.setApplicationEnabledSetting(packageName, 0, 1, userId, ""DevicePolicyManager"");",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,6910,<unknown>,addPersistentPreferredActivity,<unknown>,addPersistentPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,,"public void addPersistentPreferredActivity(ComponentName who, IntentFilter filter, ComponentName activity) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,6918,<unknown>,getActiveAdminForCallerLocked,<unknown>,addPersistentPreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,,,userHandle; UserHandle; CallingUserId,"this.mIPackageManager.addPersistentPreferredActivity(filter, activity, userHandle);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,7958,<unknown>,enforceCanManageScope,<unknown>,setPackagesSuspendedAsUser,direct_callsite,other,non-Amazon bounded corpus,,,,UserHandle; userHandle; callingUserId; CallingUserId; AsUser,"String[] packagesSuspendedAsUser = this.mIPackageManager.setPackagesSuspendedAsUser(packageNames, suspended, (PersistableBundle) null, (PersistableBundle) null, (String) null, ""android"", callingUserId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,8094,<unknown>,enforceCanManageScope,<unknown>,setApplicationHiddenSettingAsUser,direct_callsite,other,non-Amazon bounded corpus,,,,userId; AsUser; callingUserId; UserHandle; CallingUserId,"applicationHiddenSettingAsUser = this.mIPackageManager.setApplicationHiddenSettingAsUser(packageName, hidden, callingUserId);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/devicepolicy/DevicePolicyManagerService.java,f89862b41575510b88d74de246221b599cdfe0f294532afe41a2b9122182c117,8147,<unknown>,if,<unknown>,setApplicationEnabledSetting,direct_callsite,other,non-Amazon bounded corpus,,,,AsUser; CurrentUser; userId; UserHandle; CallingUserId; UserId,"this.mIPackageManager.setApplicationEnabledSetting(packageName, 1, 1, userId, ""DevicePolicyManager"");",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,9657,InstantAppIntentResolver,setApplicationHiddenSettingAsUser,<unknown>,setApplicationHiddenSettingAsUser,sink_definition,other,non-Amazon bounded corpus,,,,userId; AsUser,"public boolean setApplicationHiddenSettingAsUser(String packageName, boolean hidden, int userId) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,9894,InstantAppIntentResolver,setPackagesSuspendedAsUser,<unknown>,setPackagesSuspendedAsUser,sink_definition,other,non-Amazon bounded corpus,,,,currentUser; UserId; userId; AsUser,"public String[] setPackagesSuspendedAsUser(String[] packageNames, boolean suspended, PersistableBundle appExtras, PersistableBundle launcherExtras, String dialogMessage, String callingPackage, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,14839,ClearStorageConnection,addPreferredActivity,<unknown>,addPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,UserId; userId,"public void addPreferredActivity(IntentFilter filter, int match, ComponentName[] set, ComponentName activity, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,14855,ClearStorageConnection,if,<unknown>,addPreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring addPreferredActivity() from uid "" + callingUid);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,14910,ClearStorageConnection,replacePreferredActivity,<unknown>,replacePreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,,userId,"public void replacePreferredActivity(IntentFilter filter, int match, ComponentName[] set, ComponentName activity, int userId) throws Throwable {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,14927,ClearStorageConnection,if,<unknown>,replacePreferredActivity,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring replacePreferredActivity() from uid "" + Binder.getCallingUid());",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,14998,ClearStorageConnection,clearPackagePreferredActivities,<unknown>,clearPackagePreferredActivities,sink_definition,other,non-Amazon bounded corpus,,,,userId,public void clearPackagePreferredActivities(String packageName) {,false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15007,ClearStorageConnection,if,<unknown>,clearPackagePreferredActivities,direct_callsite,other,non-Amazon bounded corpus,,checkCallingOrSelfPermission; SET_PREFERRED_APPLICATIONS,getCallingUid,userId,"Slog.w(""PackageManager"", ""Ignoring clearPackagePreferredActivities() from uid "" + callingUid);",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15135,ClearStorageConnection,addPersistentPreferredActivity,<unknown>,addPersistentPreferredActivity,sink_definition,other,non-Amazon bounded corpus,,,getCallingUid,userId; UserHandle; CallingUserId,"public void addPersistentPreferredActivity(IntentFilter filter, ComponentName activity, int userId) {",false,false,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15607,<unknown>,setHomeActivity,<unknown>,setHomeActivity,sink_definition,other,non-Amazon bounded corpus,Home; android.intent.action.MAIN; android.intent.category.HOME,,,AsUser; userId,"public void setHomeActivity(ComponentName comp, int userId) throws Throwable {",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15628,<unknown>,replacePreferredActivity,<unknown>,replacePreferredActivity,sink_definition,other,non-Amazon bounded corpus,Home; home,,getCallingUid,userId; AsUser,"replacePreferredActivity(getHomeFilter(), 1048576, set, comp, userId);",false,true,false
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/decompiled/jadx/ota-PS7331/systemui-nores/sources/com/android/server/pm/PackageManagerService.java,105affefaeeea4ba966d209d433d5ed2ac6ee501685bce1b56e0e70220f6b270,15654,<unknown>,setApplicationEnabledSetting,<unknown>,setApplicationEnabledSetting,sink_definition,other,non-Amazon bounded corpus,,,clearCallingIdentity; restoreCallingIdentity,userId,"public void setApplicationEnabledSetting(String appPackageName, int newState, int flags, int userId, String callingPackage) throws Throwable {",false,false,false
