key,ps7330,ps7331,changed,focus
CONFIG_SYSVIPC,not set,not set,false,false
CONFIG_SYSV_FS,not set,not set,false,false
CONFIG_SYS_HYPERVISOR,not set,not set,false,false
CONFIG_SYS_SUPPORTS_HUGETLBFS,y,y,false,false
CONFIG_T5403,not set,not set,false,false
CONFIG_TARGET_COPY_OUT_ODM,not set,not set,false,false
CONFIG_TARGET_CORE,not set,not set,false,false
CONFIG_TASKSTATS,y,y,false,false
CONFIG_TASKS_RCU,not set,not set,false,false
CONFIG_TASK_DELAY_ACCT,not set,not set,false,false
CONFIG_TASK_IO_ACCOUNTING,y,y,false,false
CONFIG_TASK_XACCT,y,y,false,false
CONFIG_TCG_TPM,not set,not set,false,false
CONFIG_TCPC_CLASS,y,y,false,false
CONFIG_TCPC_MT6370,y,y,false,false
CONFIG_TCPC_RT1711,not set,not set,false,false
CONFIG_TCPC_RT1711H,not set,not set,false,false
CONFIG_TCPC_RT5081,not set,not set,false,false
CONFIG_TCP_CONG_ADVANCED,not set,not set,false,false
CONFIG_TCP_CONG_CUBIC,y,y,false,false
CONFIG_TCP_MD5SIG,not set,not set,false,false
CONFIG_TCS3414,not set,not set,false,false
CONFIG_TCS3472,not set,not set,false,false
CONFIG_TEE,not set,not set,false,false
CONFIG_TEGRA_AHB,not set,not set,false,false
CONFIG_TERANETICS_PHY,not set,not set,false,false
CONFIG_TEST_BPF,not set,not set,false,false
CONFIG_TEST_FIRMWARE,not set,not set,false,false
CONFIG_TEST_HASH,not set,not set,false,false
CONFIG_TEST_HEXDUMP,not set,not set,false,false
CONFIG_TEST_KSTRTOX,not set,not set,false,false
CONFIG_TEST_LIST_SORT,not set,not set,false,false
CONFIG_TEST_LKM,not set,not set,false,false
CONFIG_TEST_POWER,not set,not set,false,false
CONFIG_TEST_PRINTF,not set,not set,false,false
CONFIG_TEST_RHASHTABLE,not set,not set,false,false
CONFIG_TEST_STATIC_KEYS,not set,not set,false,false
CONFIG_TEST_STRING_HELPERS,not set,not set,false,false
CONFIG_TEST_UDELAY,not set,not set,false,false
CONFIG_TEST_USER_COPY,not set,not set,false,false
CONFIG_TEXTSEARCH,y,y,false,false
CONFIG_TEXTSEARCH_BM,y,y,false,false
CONFIG_TEXTSEARCH_FSM,y,y,false,false
CONFIG_TEXTSEARCH_KMP,y,y,false,false
CONFIG_THERMAL,y,y,false,false
CONFIG_THERMAL_BACKWARD_COMPATIBLE,y,y,false,false
CONFIG_THERMAL_BTS_AMP,y,y,false,false
CONFIG_THERMAL_DEFAULT_GOV_BACKWARD_COMPATIBLE,y,y,false,false
CONFIG_THERMAL_DEFAULT_GOV_FAIR_SHARE,not set,not set,false,false
CONFIG_THERMAL_DEFAULT_GOV_POWER_ALLOCATOR,not set,not set,false,false
CONFIG_THERMAL_DEFAULT_GOV_STEP_WISE,not set,not set,false,false
CONFIG_THERMAL_DEFAULT_GOV_USER_SPACE,not set,not set,false,false
CONFIG_THERMAL_DEFAULT_GOV_VIRTUAL_SENSOR,not set,not set,false,false
CONFIG_THERMAL_EMULATION,not set,not set,false,false
CONFIG_THERMAL_FOD,y,y,false,false
CONFIG_THERMAL_GOV_BANG_BANG,not set,not set,false,false
CONFIG_THERMAL_GOV_FAIR_SHARE,not set,not set,false,false
CONFIG_THERMAL_GOV_POWER_ALLOCATOR,not set,not set,false,false
CONFIG_THERMAL_GOV_STEP_WISE,not set,not set,false,false
CONFIG_THERMAL_GOV_USER_SPACE,not set,not set,false,false
CONFIG_THERMAL_GOV_VIRTUAL_SENSOR,not set,not set,false,false
CONFIG_THERMAL_OF,y,y,false,false
CONFIG_THERMAL_SHUTDOWN_LAST_KMESG,y,y,false,false
CONFIG_THERMAL_WRITABLE_TRIPS,y,y,false,false
CONFIG_THREAD_INFO_IN_TASK,y,y,false,true
CONFIG_THRUSTMASTER_FF,not set,not set,false,false
CONFIG_TICK_CPU_ACCOUNTING,y,y,false,false
CONFIG_TICK_ONESHOT,y,y,false,false
CONFIG_TIMERFD,y,y,false,false
CONFIG_TIMER_STATS,not set,not set,false,false
CONFIG_TIPC,not set,not set,false,false
CONFIG_TI_ADC081C,not set,not set,false,false
CONFIG_TI_ADC128S052,not set,not set,false,false
CONFIG_TI_DAC7512,not set,not set,false,false
CONFIG_TI_ST,not set,not set,false,false
CONFIG_TMP006,not set,not set,false,false
CONFIG_TMPFS,y,y,false,false
CONFIG_TMPFS_POSIX_ACL,not set,not set,false,false
CONFIG_TMPFS_XATTR,not set,not set,false,false
CONFIG_TORTURE_TEST,not set,not set,false,false
CONFIG_TOUCHSCREEN_AD7877,not set,not set,false,false
CONFIG_TOUCHSCREEN_AD7879,not set,not set,false,false
CONFIG_TOUCHSCREEN_ADS7846,not set,not set,false,false
CONFIG_TOUCHSCREEN_AR1021_I2C,not set,not set,false,false
CONFIG_TOUCHSCREEN_ATMEL_MXT,not set,not set,false,false
CONFIG_TOUCHSCREEN_AUO_PIXCIR,not set,not set,false,false
CONFIG_TOUCHSCREEN_BU21013,not set,not set,false,false
CONFIG_TOUCHSCREEN_CHIPONE_ICN8318,not set,not set,false,false
CONFIG_TOUCHSCREEN_CY8CTMG110,not set,not set,false,false
CONFIG_TOUCHSCREEN_CYTTSP4_CORE,not set,not set,false,false
CONFIG_TOUCHSCREEN_CYTTSP_CORE,not set,not set,false,false
CONFIG_TOUCHSCREEN_DUAL_POWER,not set,not set,false,false
CONFIG_TOUCHSCREEN_DYNAPRO,not set,not set,false,false
CONFIG_TOUCHSCREEN_EDT_FT5X06,not set,not set,false,false
CONFIG_TOUCHSCREEN_EETI,not set,not set,false,false
CONFIG_TOUCHSCREEN_EGALAX,not set,not set,false,false
CONFIG_TOUCHSCREEN_ELAN,not set,not set,false,false
CONFIG_TOUCHSCREEN_ELO,not set,not set,false,false
CONFIG_TOUCHSCREEN_FT5X26,not set,not set,false,false
CONFIG_TOUCHSCREEN_FT5X26_WUXGA,not set,not set,false,false
CONFIG_TOUCHSCREEN_FT6236,not set,not set,false,false
CONFIG_TOUCHSCREEN_FTS,y,y,false,false
CONFIG_TOUCHSCREEN_FTS_8201AB,not set,not set,false,false
CONFIG_TOUCHSCREEN_FTS_DIRECTORY,"""focaltech_touch""","""focaltech_touch""",false,false
CONFIG_TOUCHSCREEN_FUJITSU,not set,not set,false,false
CONFIG_TOUCHSCREEN_GOODIX,not set,not set,false,false
CONFIG_TOUCHSCREEN_GT9XX,not set,not set,false,false
CONFIG_TOUCHSCREEN_GUNZE,not set,not set,false,false
CONFIG_TOUCHSCREEN_HAMPSHIRE,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_CHIPSET,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_COMMON,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_DEBUG,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_EMBEDDED_FIRMWARE,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83102,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83103,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83106,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83111,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83112,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83113,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83191,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_IC_HX83192,not set,not set,false,false
CONFIG_TOUCHSCREEN_HIMAX_INCELL,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_INSPECT,y,y,false,false
CONFIG_TOUCHSCREEN_HIMAX_ONCELL,not set,not set,false,false
CONFIG_TOUCHSCREEN_ILI210X,not set,not set,false,false
CONFIG_TOUCHSCREEN_IMX6UL_TSC,not set,not set,false,false
CONFIG_TOUCHSCREEN_INEXIO,not set,not set,false,false
CONFIG_TOUCHSCREEN_MAX11801,not set,not set,false,false
CONFIG_TOUCHSCREEN_MCS5000,not set,not set,false,false
CONFIG_TOUCHSCREEN_MK712,not set,not set,false,false
CONFIG_TOUCHSCREEN_MMS114,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK,y,y,false,false
CONFIG_TOUCHSCREEN_MTK_FT5726,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_GSLX680,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_GT1151,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_GT5688,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_GT911,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_GT9XX_LM,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTK_NT36xxx,not set,not set,false,false
CONFIG_TOUCHSCREEN_MTOUCH,not set,not set,false,false
CONFIG_TOUCHSCREEN_NT36523,y,y,false,false
CONFIG_TOUCHSCREEN_PENMOUNT,not set,not set,false,false
CONFIG_TOUCHSCREEN_PHYSICAL_ROTATION_WITH_LCM,y,y,false,false
CONFIG_TOUCHSCREEN_PIXCIR,not set,not set,false,false
CONFIG_TOUCHSCREEN_PROPERTIES,y,y,false,false
CONFIG_TOUCHSCREEN_ROHM_BU21023,not set,not set,false,false
CONFIG_TOUCHSCREEN_ST1232,not set,not set,false,false
CONFIG_TOUCHSCREEN_SX8654,not set,not set,false,false
CONFIG_TOUCHSCREEN_SYNAPTICS_DSX_TD4322,not set,not set,false,false
CONFIG_TOUCHSCREEN_SYNAPTICS_I2C_RMI4,not set,not set,false,false
CONFIG_TOUCHSCREEN_TOUCHIT213,not set,not set,false,false
CONFIG_TOUCHSCREEN_TOUCHRIGHT,not set,not set,false,false
CONFIG_TOUCHSCREEN_TOUCHWIN,not set,not set,false,false
CONFIG_TOUCHSCREEN_TPS6507X,not set,not set,false,false
CONFIG_TOUCHSCREEN_TSC2004,not set,not set,false,false
CONFIG_TOUCHSCREEN_TSC2005,not set,not set,false,false
CONFIG_TOUCHSCREEN_TSC2007,not set,not set,false,false
CONFIG_TOUCHSCREEN_TSC_SERIO,not set,not set,false,false
CONFIG_TOUCHSCREEN_USB_COMPOSITE,not set,not set,false,false
CONFIG_TOUCHSCREEN_WACOM_I2C,not set,not set,false,false
CONFIG_TOUCHSCREEN_WACOM_W8001,not set,not set,false,false
CONFIG_TOUCHSCREEN_WDT87XX_I2C,not set,not set,false,false
CONFIG_TOUCHSCREEN_ZFORCE,not set,not set,false,false
CONFIG_TOUCH_BOOST,not set,not set,false,false
CONFIG_TPS6105X,not set,not set,false,false
CONFIG_TPS65010,not set,not set,false,false
CONFIG_TPS6507X,not set,not set,false,false
CONFIG_TRACEPOINTS,y,y,false,false
CONFIG_TRACEPOINT_BENCHMARK,not set,not set,false,false
CONFIG_TRACER_MAX_TRACE,y,y,false,false
CONFIG_TRACER_SNAPSHOT,y,y,false,false
CONFIG_TRACER_SNAPSHOT_PER_CPU_SWAP,not set,not set,false,false
CONFIG_TRACE_CLOCK,y,y,false,false
CONFIG_TRACE_ENUM_MAP_FILE,not set,not set,false,false
CONFIG_TRACE_IRQFLAGS_SUPPORT,y,y,false,false
CONFIG_TRACE_SINK,not set,not set,false,false
CONFIG_TRACING,y,y,false,false
CONFIG_TRACING_EVENTS_GPIO,y,y,false,false
CONFIG_TRACING_SUPPORT,y,y,false,false
CONFIG_TRANSPARENT_HUGEPAGE,not set,not set,false,false
CONFIG_TREE_RCU_TRACE,not set,not set,false,false
CONFIG_TRUSTKERNEL_TEE_FP_SUPPORT,not set,not set,false,false
CONFIG_TRUSTKERNEL_TEE_RPMB_SUPPORT,not set,not set,false,false
CONFIG_TRUSTKERNEL_TEE_SUPPORT,not set,not set,false,false
CONFIG_TRUSTONIC_TEE_SUPPORT,not set,not set,false,false
CONFIG_TRUSTY,not set,not set,false,false
CONFIG_TS3A225E_ACCDET,not set,not set,false,false
CONFIG_TSL2583,not set,not set,false,false
CONFIG_TSL2x7x,not set,not set,false,false
CONFIG_TSL4531,not set,not set,false,false
CONFIG_TSYS01,not set,not set,false,false
CONFIG_TSYS02D,not set,not set,false,false
CONFIG_TTY,y,y,false,false
CONFIG_TTY_PRINTK,not set,not set,false,false
CONFIG_TUN,y,y,false,false
CONFIG_TUN_VNET_CROSS_LE,not set,not set,false,false
CONFIG_TWL4030_CORE,not set,not set,false,false
CONFIG_TWL6040_CORE,not set,not set,false,false
CONFIG_TWOKEY_REBOOT_NORMAL_MODE,y,y,false,false
CONFIG_TWOKEY_REBOOT_OTHER_MODE,not set,not set,false,false
CONFIG_U3_PHY_AHB_SUPPORT,y,y,false,false
CONFIG_U3_PHY_GPIO_SUPPORT,not set,not set,false,false
CONFIG_U3_PHY_SMT_LOOP_BACK_SUPPORT,y,y,false,false
CONFIG_UDF_FS,not set,not set,false,false
CONFIG_UEVENT_HELPER,y,y,false,false
CONFIG_UEVENT_HELPER_PATH,"""""","""""",false,false
CONFIG_UFS_FS,not set,not set,false,false
CONFIG_UHID,y,y,false,false
CONFIG_UID16,y,y,false,false
CONFIG_UID_SYS_STATS,y,y,false,false
CONFIG_UID_SYS_STATS_DEBUG,not set,not set,false,false
CONFIG_UIO,not set,not set,false,false
CONFIG_UNINLINE_SPIN_UNLOCK,y,y,false,false
CONFIG_UNIX,y,y,false,false
CONFIG_UNIX98_PTYS,y,y,false,false
CONFIG_UNIX_DIAG,not set,not set,false,false
CONFIG_UNIX_SCM,y,y,false,false
CONFIG_UNMAP_KERNEL_AT_EL0,y,y,false,false
CONFIG_UNUSED_SYMBOLS,not set,not set,false,false
CONFIG_UPROBES,not set,not set,false,false
CONFIG_US5182D,not set,not set,false,false
CONFIG_USB,y,y,false,false
CONFIG_USBIF_COMPLIANCE,not set,not set,false,false
CONFIG_USBIP_CORE,not set,not set,false,false
CONFIG_USBPCWATCHDOG,not set,not set,false,false
CONFIG_USB_ACM,not set,not set,false,false
CONFIG_USB_ADUTUX,not set,not set,false,false
CONFIG_USB_ALI_M5632,not set,not set,false,false
CONFIG_USB_AMAZON_DOCK,not set,not set,false,false
CONFIG_USB_AN2720,not set,not set,false,false
CONFIG_USB_ANNOUNCE_NEW_DEVICES,y,y,false,false
CONFIG_USB_APPLEDISPLAY,not set,not set,false,false
CONFIG_USB_ARCH_HAS_HCD,y,y,false,false
CONFIG_USB_ARMLINUX,y,y,false,false
CONFIG_USB_AUDIO,not set,not set,false,false
CONFIG_USB_BDC_UDC,not set,not set,false,false
CONFIG_USB_BELKIN,y,y,false,false
CONFIG_USB_C67X00_HCD,not set,not set,false,false
CONFIG_USB_CATC,not set,not set,false,false
CONFIG_USB_CDC_COMPOSITE,not set,not set,false,false
CONFIG_USB_CHIPIDEA,not set,not set,false,false
CONFIG_USB_COMMON,y,y,false,false
CONFIG_USB_CONFIGFS,y,y,false,false
CONFIG_USB_CONFIGFS_ACM,y,y,false,false
CONFIG_USB_CONFIGFS_ECM,not set,not set,false,false
CONFIG_USB_CONFIGFS_ECM_SUBSET,not set,not set,false,false
CONFIG_USB_CONFIGFS_EEM,not set,not set,false,false
CONFIG_USB_CONFIGFS_F_ACC,y,y,false,false
CONFIG_USB_CONFIGFS_F_AUDIO_SRC,y,y,false,false
CONFIG_USB_CONFIGFS_F_FS,y,y,false,false
CONFIG_USB_CONFIGFS_F_HID,y,y,false,false
CONFIG_USB_CONFIGFS_F_LB_SS,not set,not set,false,false
CONFIG_USB_CONFIGFS_F_MIDI,y,y,false,false
CONFIG_USB_CONFIGFS_F_MTP,y,y,false,false
CONFIG_USB_CONFIGFS_F_PRINTER,not set,not set,false,false
CONFIG_USB_CONFIGFS_F_PTP,y,y,false,false
CONFIG_USB_CONFIGFS_F_UAC1,not set,not set,false,false
CONFIG_USB_CONFIGFS_F_UAC2,not set,not set,false,false
CONFIG_USB_CONFIGFS_MASS_STORAGE,y,y,false,false
CONFIG_USB_CONFIGFS_NCM,not set,not set,false,false
CONFIG_USB_CONFIGFS_OBEX,not set,not set,false,false
CONFIG_USB_CONFIGFS_RNDIS,y,y,false,false
CONFIG_USB_CONFIGFS_SERIAL,y,y,false,false
CONFIG_USB_CONFIGFS_UEVENT,y,y,false,false
CONFIG_USB_CYPRESS_CY7C63,not set,not set,false,false
CONFIG_USB_CYTHERM,not set,not set,false,false
CONFIG_USB_C_SWITCH,y,y,false,false
CONFIG_USB_C_SWITCH_ANX7418,not set,not set,false,false
CONFIG_USB_C_SWITCH_FUSB302,not set,not set,false,false
CONFIG_USB_C_SWITCH_MT6336,not set,not set,false,false
CONFIG_USB_C_SWITCH_SII70XX,not set,not set,false,false
CONFIG_USB_C_SWITCH_SII70XX_MHL_MODE,not set,not set,false,false
CONFIG_USB_C_SWITCH_U3_MUX,not set,not set,false,false
CONFIG_USB_DEFAULT_PERSIST,y,y,false,false
CONFIG_USB_DUMMY_HCD,not set,not set,false,false
CONFIG_USB_DWC2,not set,not set,false,false
CONFIG_USB_DWC3,not set,not set,false,false
CONFIG_USB_DYNAMIC_MINORS,not set,not set,false,false
CONFIG_USB_EHCI_HCD,not set,not set,false,false
CONFIG_USB_EHSET_TEST_FIXTURE,not set,not set,false,false
CONFIG_USB_EMI26,not set,not set,false,false
CONFIG_USB_EMI62,not set,not set,false,false
CONFIG_USB_EPSON2888,not set,not set,false,false
CONFIG_USB_ETH,not set,not set,false,false
CONFIG_USB_EZUSB_FX2,not set,not set,false,false
CONFIG_USB_FOTG210_HCD,not set,not set,false,false
CONFIG_USB_FOTG210_UDC,not set,not set,false,false
CONFIG_USB_FTDI_ELAN,not set,not set,false,false
CONFIG_USB_FUNCTIONFS,not set,not set,false,false
CONFIG_USB_F_ACC,y,y,false,false
CONFIG_USB_F_ACM,y,y,false,false
CONFIG_USB_F_AUDIO_SRC,y,y,false,false
CONFIG_USB_F_FS,y,y,false,false
CONFIG_USB_F_HID,y,y,false,false
CONFIG_USB_F_MASS_STORAGE,y,y,false,false
CONFIG_USB_F_MIDI,y,y,false,false
CONFIG_USB_F_MTP,y,y,false,false
CONFIG_USB_F_PTP,y,y,false,false
CONFIG_USB_F_RNDIS,y,y,false,false
CONFIG_USB_F_SERIAL,y,y,false,false
CONFIG_USB_GADGET,y,y,false,false
CONFIG_USB_GADGETFS,not set,not set,false,false
CONFIG_USB_GADGET_DEBUG,not set,not set,false,false
CONFIG_USB_GADGET_DEBUG_FILES,not set,not set,false,false
CONFIG_USB_GADGET_DEBUG_FS,not set,not set,false,false
CONFIG_USB_GADGET_STORAGE_NUM_BUFFERS,2,2,false,false
CONFIG_USB_GADGET_VBUS_DRAW,500,500,false,false
CONFIG_USB_GADGET_XILINX,not set,not set,false,false
CONFIG_USB_GPIO_VBUS,not set,not set,false,false
CONFIG_USB_GR_UDC,not set,not set,false,false
CONFIG_USB_G_ACM_MS,not set,not set,false,false
CONFIG_USB_G_ANDROID,not set,not set,false,false
CONFIG_USB_G_DBGP,not set,not set,false,false
CONFIG_USB_G_HID,not set,not set,false,false
CONFIG_USB_G_MULTI,not set,not set,false,false
CONFIG_USB_G_NCM,not set,not set,false,false
CONFIG_USB_G_PRINTER,not set,not set,false,false
CONFIG_USB_G_SERIAL,not set,not set,false,false
CONFIG_USB_HCD_TEST_MODE,not set,not set,false,false
CONFIG_USB_HID,y,y,false,false
CONFIG_USB_HIDDEV,not set,not set,false,false
CONFIG_USB_HSIC_USB3503,not set,not set,false,false
CONFIG_USB_IDMOUSE,not set,not set,false,false
CONFIG_USB_IOWARRIOR,not set,not set,false,false
CONFIG_USB_IPHETH,not set,not set,false,false
CONFIG_USB_ISIGHTFW,not set,not set,false,false
CONFIG_USB_ISP116X_HCD,not set,not set,false,false
CONFIG_USB_ISP1301,not set,not set,false,false
CONFIG_USB_ISP1362_HCD,not set,not set,false,false
CONFIG_USB_ISP1760,not set,not set,false,false
CONFIG_USB_KAWETH,not set,not set,false,false
CONFIG_USB_KC2190,not set,not set,false,false
CONFIG_USB_LAN78XX,not set,not set,false,false
CONFIG_USB_LCD,not set,not set,false,false
CONFIG_USB_LD,not set,not set,false,false
CONFIG_USB_LED,not set,not set,false,false
CONFIG_USB_LED_TRIG,not set,not set,false,false
CONFIG_USB_LEGOTOWER,not set,not set,false,false
CONFIG_USB_LIBCOMPOSITE,y,y,false,false
CONFIG_USB_LINK_LAYER_TEST,not set,not set,false,false
CONFIG_USB_M66592,not set,not set,false,false
CONFIG_USB_MASS_STORAGE,not set,not set,false,false
CONFIG_USB_MAX3421_HCD,not set,not set,false,false
CONFIG_USB_MDC800,not set,not set,false,false
CONFIG_USB_MICROTEK,not set,not set,false,false
CONFIG_USB_MIDI_GADGET,not set,not set,false,false
CONFIG_USB_MON,not set,not set,false,false
CONFIG_USB_MTK_DUALMODE,y,y,false,false
CONFIG_USB_MTK_HDRC,not set,not set,false,false
CONFIG_USB_MTK_IDDIG,y,y,false,false
CONFIG_USB_MTK_OTG,not set,not set,false,false
CONFIG_USB_MTK_OTG_SWITCH,not set,not set,false,false
CONFIG_USB_MU3D_DEFAULT_U2_MODE,y,y,false,false
CONFIG_USB_MU3D_DRV,y,y,false,false
CONFIG_USB_MU3D_DRV_36BIT,not set,not set,false,false
CONFIG_USB_MU3D_DVT,not set,not set,false,false
CONFIG_USB_MU3D_PIO_ONLY,not set,not set,false,false
CONFIG_USB_MUSB_HDRC,not set,not set,false,false
CONFIG_USB_MV_U3D,not set,not set,false,false
CONFIG_USB_MV_UDC,not set,not set,false,false
CONFIG_USB_NET2272,not set,not set,false,false
CONFIG_USB_NET_AX88179_178A,y,y,false,false
CONFIG_USB_NET_AX8817X,y,y,false,false
CONFIG_USB_NET_CDCETHER,y,y,false,false
CONFIG_USB_NET_CDC_EEM,y,y,false,false
CONFIG_USB_NET_CDC_MBIM,y,y,false,false
CONFIG_USB_NET_CDC_NCM,y,y,false,false
CONFIG_USB_NET_CDC_SUBSET,y,y,false,false
CONFIG_USB_NET_CDC_SUBSET_ENABLE,y,y,false,false
CONFIG_USB_NET_CH9200,not set,not set,false,false
CONFIG_USB_NET_CX82310_ETH,not set,not set,false,false
CONFIG_USB_NET_DM9601,y,y,false,false
CONFIG_USB_NET_DRIVERS,y,y,false,false
CONFIG_USB_NET_GL620A,not set,not set,false,false
CONFIG_USB_NET_HUAWEI_CDC_NCM,not set,not set,false,false
CONFIG_USB_NET_INT51X1,not set,not set,false,false
CONFIG_USB_NET_KALMIA,not set,not set,false,false
CONFIG_USB_NET_MCS7830,not set,not set,false,false
CONFIG_USB_NET_NET1080,y,y,false,false
CONFIG_USB_NET_PLUSB,not set,not set,false,false
CONFIG_USB_NET_QMI_WWAN,not set,not set,false,false
CONFIG_USB_NET_RNDIS_HOST,y,y,false,false
CONFIG_USB_NET_RNDIS_WLAN,not set,not set,false,false
CONFIG_USB_NET_SMSC75XX,not set,not set,false,false
CONFIG_USB_NET_SMSC95XX,not set,not set,false,false
CONFIG_USB_NET_SR9700,not set,not set,false,false
CONFIG_USB_NET_SR9800,not set,not set,false,false
CONFIG_USB_NET_ZAURUS,y,y,false,false
CONFIG_USB_OHCI_HCD,not set,not set,false,false
CONFIG_USB_OHCI_LITTLE_ENDIAN,y,y,false,false
CONFIG_USB_OTG,not set,not set,false,false
CONFIG_USB_OTG_BLACKLIST_HUB,not set,not set,false,false
CONFIG_USB_OTG_WAKELOCK,not set,not set,false,false
CONFIG_USB_OTG_WHITELIST,not set,not set,false,false
CONFIG_USB_OXU210HP_HCD,not set,not set,false,false
CONFIG_USB_PEGASUS,not set,not set,false,false
CONFIG_USB_PHY,y,y,false,false
CONFIG_USB_POWER_DELIVERY,not set,not set,false,false
CONFIG_USB_PRINTER,not set,not set,false,false
CONFIG_USB_PXA27X,not set,not set,false,false
CONFIG_USB_R8A66597,not set,not set,false,false
CONFIG_USB_R8A66597_HCD,not set,not set,false,false
CONFIG_USB_RIO500,not set,not set,false,false
CONFIG_USB_RTL8150,not set,not set,false,false
CONFIG_USB_RTL8152,not set,not set,false,false
CONFIG_USB_SERIAL,not set,not set,false,false
CONFIG_USB_SEVSEG,not set,not set,false,false
CONFIG_USB_SIERRA_NET,not set,not set,false,false
CONFIG_USB_SL811_HCD,not set,not set,false,false
CONFIG_USB_STORAGE,y,y,false,false
CONFIG_USB_STORAGE_ALAUDA,y,y,false,false
CONFIG_USB_STORAGE_CYPRESS_ATACB,y,y,false,false
CONFIG_USB_STORAGE_DATAFAB,y,y,false,false
CONFIG_USB_STORAGE_DEBUG,not set,not set,false,false
CONFIG_USB_STORAGE_ENE_UB6250,not set,not set,false,false
CONFIG_USB_STORAGE_FREECOM,y,y,false,false
CONFIG_USB_STORAGE_ISD200,y,y,false,false
CONFIG_USB_STORAGE_JUMPSHOT,y,y,false,false
CONFIG_USB_STORAGE_KARMA,y,y,false,false
CONFIG_USB_STORAGE_ONETOUCH,y,y,false,false
CONFIG_USB_STORAGE_REALTEK,not set,not set,false,false
CONFIG_USB_STORAGE_SDDR09,y,y,false,false
CONFIG_USB_STORAGE_SDDR55,y,y,false,false
CONFIG_USB_STORAGE_USBAT,y,y,false,false
CONFIG_USB_SUPPORT,y,y,false,false
CONFIG_USB_SWITCH_FSA9480,not set,not set,false,false
CONFIG_USB_TEST,not set,not set,false,false
CONFIG_USB_TMC,not set,not set,false,false
CONFIG_USB_TRANCEVIBRATOR,y,y,false,false
CONFIG_USB_UAS,not set,not set,false,false
CONFIG_USB_ULPI,not set,not set,false,false
CONFIG_USB_ULPI_BUS,not set,not set,false,false
CONFIG_USB_USBNET,y,y,false,false
CONFIG_USB_U_ETHER,y,y,false,false
CONFIG_USB_U_SERIAL,y,y,false,false
CONFIG_USB_VBUS_GPIO,not set,not set,false,false
CONFIG_USB_VL600,not set,not set,false,false
CONFIG_USB_WDM,y,y,false,false
CONFIG_USB_WUSB_CBAF,not set,not set,false,false
CONFIG_USB_XHCI_HCD,y,y,false,false
CONFIG_USB_XHCI_MTK,y,y,false,false
CONFIG_USB_XHCI_MTK_SUSPEND_SUPPORT,not set,not set,false,false
CONFIG_USB_XHCI_PLATFORM,not set,not set,false,false
CONFIG_USB_YUREX,not set,not set,false,false
CONFIG_USB_ZD1201,not set,not set,false,false
CONFIG_USB_ZERO,not set,not set,false,false
CONFIG_USELIB,not set,not set,false,false
CONFIG_USERFAULTFD,not set,not set,false,false
CONFIG_USER_BUILD,y,y,false,false
CONFIG_UWB,not set,not set,false,false
CONFIG_VCNL4000,not set,not set,false,false
CONFIG_VETH,not set,not set,false,false
CONFIG_VEXPRESS_CONFIG,not set,not set,false,false
CONFIG_VF610_ADC,not set,not set,false,false
CONFIG_VFAT_FS,y,y,false,false
CONFIG_VFIO,not set,not set,false,false
CONFIG_VGASTATE,not set,not set,false,false
CONFIG_VIRTIO_MMIO,not set,not set,false,false
CONFIG_VIRTUALIZATION,not set,not set,false,false
CONFIG_VIRTUAL_SENSOR_THERMAL,not set,not set,false,false
CONFIG_VIRT_CPU_ACCOUNTING_GEN,not set,not set,false,false
CONFIG_VIRT_DRIVERS,not set,not set,false,false
CONFIG_VITESSE_PHY,not set,not set,false,false
CONFIG_VLAN_8021Q,y,y,false,false
CONFIG_VLAN_8021Q_GVRP,not set,not set,false,false
CONFIG_VLAN_8021Q_MVRP,not set,not set,false,false
CONFIG_VM_EVENT_COUNTERS,y,y,false,false
CONFIG_VSOCKETS,not set,not set,false,false
CONFIG_VS_BACKLIGHT_COOLER,not set,not set,false,false
CONFIG_VS_BCCT_COOLER,not set,not set,false,false
CONFIG_VT,not set,not set,false,false
CONFIG_VXFS_FS,not set,not set,false,false
CONFIG_VXLAN,not set,not set,false,false
CONFIG_VZ89X,not set,not set,false,false
CONFIG_W1,not set,not set,false,false
CONFIG_WAKELOCK,y,y,false,false
