root,file,line,class,method,kind,description,excerpt
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/card/DaliAggregateLauncherCardCopyWrapper.java,70,DaliAggregateLauncherCardCopyWrapper,getUniqueId,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.templatedatasources.SimpleLauncherCard, com.amazon.firelauncher.templatedatasources.LauncherCard, com.amazon.firecard.template.utils.Copyable"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/card/DaliAggregateLauncherCardCopyWrapper.java,109,Companion,extractTemplates,home_control,HOME/launcher control marker,"Objects.requireNonNull(firstTemplate2, ""null cannot be cast to non-null type com.amazon.firelauncher.templatedatasources.WrapperHeaderAggregateCardTemplate"");"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/card/DaliAggregateLauncherCardCopyWrapper.java,135,Companion,setTemplateOverride,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.templatedatasources.SimpleLauncherCard, com.amazon.firelauncher.templatedatasources.LauncherCard"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/card/DaliAggregateLauncherCardCopyWrapper.java,139,Companion,copyWithUpdatedTarget,home_control,HOME/launcher control marker,"Objects.requireNonNull(launcherCardCopyWithUpdatedTarget, ""null cannot be cast to non-null type com.amazon.firelauncher.templatedatasources.SimpleLauncherCard"");"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,11,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ScrollObservable;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,12,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.ui.drag.DragAnimator;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,13,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.debugsettings.DebugSetting;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,14,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ChannelBackgroundView;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,34,BackgroundUpdater,,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ScrollObservable.OnScrollListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,96,BackgroundUpdater,clearBackgroundImage,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.ScrollObservable.OnScrollListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,267,ProxyAcceptor,releaseBackground,home_control,HOME/launcher control marker,topView.animate().alpha(1.0f).setDuration(this.duration).setListener(new SimpleAnimatorListener() { // from class: com.amazon.firelauncher.cardlist.BackgroundUpdater.ProxyAcceptor.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,273,ProxyAcceptor,super,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.cardlist.BackgroundUpdater.SimpleAnimatorListener, android.animation.Animator.AnimatorListener"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,288,ProxyAcceptor,releaseBackground,home_control,HOME/launcher control marker,fadedView.animate().alpha(DragAnimator.ALPHA_INVISIBLE).setDuration(this.duration).setListener(new SimpleAnimatorListener() { // from class: com.amazon.firelauncher.cardlist.BackgroundUpdater.ProxyAcceptor.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,294,ProxyAcceptor,super,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.cardlist.BackgroundUpdater.SimpleAnimatorListener, android.animation.Animator.AnimatorListener"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BackgroundUpdater.java,333,name,getTag,home_control,HOME/launcher control marker,"/* JADX INFO: renamed from: com.amazon.firelauncher.cardlist.BackgroundUpdater$1, reason: invalid class name */"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,6,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.AggregateLauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,7,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,8,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,22,BaseCardMapper,,home_control,HOME/launcher control marker,private final InfoProcessingCommand<I> removeCommand = new InfoProcessingCommand<I>() { // from class: com.amazon.firelauncher.cardlist.BaseCardMapper.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,23,BaseCardMapper,,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.BaseCardMapper.InfoProcessingCommand
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,36,BaseCardMapper,execute,home_control,HOME/launcher control marker,private final InfoProcessingCommand<I> addCommand = new InfoProcessingCommand<I>() { // from class: com.amazon.firelauncher.cardlist.BaseCardMapper.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,37,BaseCardMapper,execute,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.BaseCardMapper.InfoProcessingCommand
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,195,InfoProcessingCommand,validateInputs,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.templatedatasources.DataSource.DataSourceListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,203,InfoProcessingCommand,processCardInfo,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.templatedatasources.DataSource.DataSourceListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,210,InfoProcessingCommand,processCardInfo,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.templatedatasources.DataSource.DataSourceListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,217,InfoProcessingCommand,processCardInfo,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.templatedatasources.DataSource.DataSourceListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,225,InfoProcessingCommand,processCardInfo,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.CardMapper
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/BaseCardMapper.java,230,InfoProcessingCommand,registerListener,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.cardlist.CardMapper
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,21,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.animation.ScrollAnimationManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.animation.ScrollDrivenAnimation;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.viewability.ReportableRowBinder;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.viewability.RowSectionSnapshot;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.viewability.RowSnapshot;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.MapCache;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.ReadableDataset;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.CardUtils;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.InconsistencyDiagnostics;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.Systrace;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,32,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.UnbindingAdapter;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,100,CardViewHolder,bindView,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.metrics.viewability.ReportableRowBinder
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,228,CardListScrollListener,onBindViewHolder,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.UnbindingAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,260,CardListScrollListener,setImageLoader,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.UnbindingAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,265,CardListScrollListener,addCallbacks,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.UnbindingAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListAdapter.java,270,CardListScrollListener,removeCallbacks,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.view.UnbindingAdapter
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,17,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherState;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,18,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LinearRecyclerFragment;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,19,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.MemoryAware;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,20,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.OnVisibilityChangedListener;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,21,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.R;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.animation.ScrollAnimationManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.images.ImageMemoryManagedIndexMapper;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.images.ImageMemoryManagedRecyclerViewHost;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.magazine.LaunchAnimation.NullLaunchAnimationDelegate;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsConfig;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.MetricsProvider;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.metrics.ScrollToBottomMetricsHandler;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,30,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.services.MapCache;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,31,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,32,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.ReadableDataset;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,33,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ui.ContentDisplayProperties;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,34,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.CardUtils;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,35,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.TaskMap;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,36,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ForYouFooterAdapter;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,37,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.ScrollingLinearRecyclerView;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,38,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.view.UnbindingAdapter;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,63,CardListFragment,,home_control,HOME/launcher control marker,protected final TextColorProvider textColorProvider = new TextColorProvider() { // from class: com.amazon.firelauncher.cardlist.CardListFragment.1
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,69,CardListFragment,getTextColor,home_control,HOME/launcher control marker,private final Runnable recyclerViewReset = new Runnable() { // from class: com.amazon.firelauncher.cardlist.CardListFragment.2
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,75,CardListFragment,run,home_control,HOME/launcher control marker,protected final TextColorProvider gSeriesTextColorProvider = new TextColorProvider() { // from class: com.amazon.firelauncher.cardlist.CardListFragment.3
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,81,CardListFragment,getTextColor,home_control,HOME/launcher control marker,protected final TextColorProvider subTextColorProvider = new TextColorProvider() { // from class: com.amazon.firelauncher.cardlist.CardListFragment.4
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,124,CardListFragment,setArguments,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.LinearRecyclerFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,143,CardListFragment,getViewParams,pending_intent,PendingIntent or callback dispatch,return getViewParams().getErrorPlaceholderColor(getActivity());
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,155,CardListFragment,getViewParams,pending_intent,PendingIntent or callback dispatch,return getViewParams().getTextColor(getActivity());
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,168,CardListFragment,getViewParams,pending_intent,PendingIntent or callback dispatch,return getViewParams().getSubTextColor(getActivity());
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,180,CardListFragment,getViewParams,pending_intent,PendingIntent or callback dispatch,return getViewParams().getGSeriesTextColor(getActivity());
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,194,CardListFragment,getMetricsProvider,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.OnVisibilityChangedListener
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,206,CardListFragment,onVisibilityChanged,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.LinearRecyclerFragment
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,211,CardListFragment,configureRecyclerView,pending_intent,PendingIntent or callback dispatch,"ScrollToBottomMetricsHandler scrollToBottomMetricsHandler = new ScrollToBottomMetricsHandler(getActivity(), MetricReporterProvider.getMetricReporter(getActivity()), getMetricsConfig(), getMetricsProvider().getMetricsComponent(), LauncherState.getLibraryState());"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,226,CardListFragment,disableChangeAnimations,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.images.ImageMemoryManagedRecyclerViewHost
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,244,CardListFragment,getImageMemoryManagedRecyclerView,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.images.ImageMemoryManagedRecyclerViewHost
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,249,CardListFragment,getIndexMapper,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.LinearRecyclerFragment, androidx.fragment.app.Fragment"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,253,CardListFragment,onViewCreated,home_control,HOME/launcher control marker,this.touchExplorationStateChangeListener = new AccessibilityManager.TouchExplorationStateChangeListener() { // from class: com.amazon.firelauncher.cardlist.CardListFragment.5
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,262,CardListFragment,onTouchExplorationStateChanged,pending_intent,PendingIntent or callback dispatch,"AccessibilityManager accessibilityManager = (AccessibilityManager) getActivity().getSystemService(""accessibility"");"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,327,CardListFragment,performRecyclerViewReset,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,335,CardListFragment,setLaunchAnimationDelegate,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.magazine.LaunchAnimation.LaunchAnimationDelegator
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,357,CardListFragment,onDestroyView,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.MemoryAware
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardListFragment.java,367,CardListFragment,setCardAdapter,home_control,HOME/launcher control marker,@Override // com.amazon.firelauncher.MemoryAware
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardMapper.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardMapper.java,3,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.DataSource;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CardMapper.java,4,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.templatedatasources.LauncherCard;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CloudProducerEventActionExecutor.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CloudProducerEventActionExecutor.java,10,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.utils.ActionExecutorWrapper;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/CloudProducerEventActionExecutor.java,21,CloudProducerEventActionExecutor,super,home_control,HOME/launcher control marker,"@Override // com.amazon.firelauncher.utils.ActionExecutorWrapper, com.amazon.firecard.view.actions.ActionExecutor"
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,1,,,home_control,HOME/launcher control marker,package com.amazon.firelauncher.cardlist;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,22,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.LauncherApp;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,23,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.R;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,24,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.ScrollObservable;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,25,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.actions.CardActionExecutorFactory;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,26,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.animation.ScrollAnimationManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,27,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.AppsGrid;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,28,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.appsgrid.manager.AppManager;
decompiled/jadx/firelauncher/sources/com/amazon,decompiled/jadx/firelauncher/sources/com/amazon/firelauncher/cardlist/ContentPageFragment.java,29,,,home_control,HOME/launcher control marker,import com.amazon.firelauncher.badge.CardActivityCountBadgeMapper;
