apk,apk_sha256,package,shared_user_id,protected_broadcast_count,target_action_present,target_permission_string_present,aapt_status
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DISCHARGING
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DEVICE_STORAGE_LOW
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DEVICE_STORAGE_OK
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DEVICE_STORAGE_FULL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DEVICE_STORAGE_NOT_FULL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.NEW_OUTGOING_CALL
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.REBOOT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.DOCK_EVENT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.THERMAL_EVENT
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.MASTER_CLEAR_NOTIFICATION
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_ADDED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_REMOVED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_STARTING
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_STARTED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_STOPPING
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_STOPPED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_BACKGROUND
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_FOREGROUND
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_SWITCHED
/Users/bob/Documents/Codex/2026-08-03-fire-os-7-framework-amazon-fire/artifacts/framework/framework-res.apk,a8ac705f290b4aaf432e25d680b3a022a04091e9d5d3f5fcf4e5ac2234964e99,android,android.uid.system,467,false,false,PROTECTED_BROADCAST:android.intent.action.USER_INITIALIZE
