source_scope,relative_path,line,surface_markers,function_guess,has_usercopy_in_file,has_caller_gate_in_file,has_write_path_in_file,runtime_status,snippet
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mem/mtk_memcfg_reserve_info.c,343,procfs,mtk_memcfg_reserve_info_init,no,no,no,SOURCE_ONLY,"entry = proc_create(""total_reserve"","
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mem/mtk_memcfg_reserve_info.c,349,procfs,mtk_memcfg_reserve_info_init,no,no,no,SOURCE_ONLY,"entry = proc_create(""reserve_memory"","
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/memory-amms/memory-amms.c,21,usercopy,,yes,no,no,SOURCE_ONLY,#include <linux/uaccess.h> /* copy_to_user() */
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_dump.c,95,debugfs,mlog_init_procfs,no,no,no,SOURCE_ONLY,"debugfs_create_file(""mlog_fmt"", S_IRUGO, NULL, NULL, &mlog_fmt_proc_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_dump.c,96,debugfs,mlog_init_procfs,no,no,no,SOURCE_ONLY,"debugfs_create_file(""mlog"", S_IRUGO, NULL, NULL, &proc_mlog_operations);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_dump.c,97,debugfs,mlog_init_procfs,no,no,no,SOURCE_ONLY,"debugfs_create_file(""dmlog"", S_IRUGO, NULL, NULL, &proc_dmlog_operations);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_logger.c,1054,module_param,mlog_exit,no,no,no,SOURCE_ONLY,"module_param(min_adj, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_logger.c,1055,module_param,mlog_exit,no,no,no,SOURCE_ONLY,"module_param(max_adj, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mlog/mlog_logger.c,1056,module_param,mlog_exit,no,no,no,SOURCE_ONLY,"module_param(limit_pid, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,239,ioctl_entry;write_handler,,yes,no,yes,SOURCE_ONLY,".unlocked_ioctl = tz_client_ioctl,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,241,ioctl_entry;write_handler,,yes,no,yes,SOURCE_ONLY,".compat_ioctl = tz_client_ioctl_compat,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,672,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(pparam, (void *)arg, param_size);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,728,usercopy,tz_client_open_session,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &param,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,758,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &param, sizeof(param));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,778,usercopy,tz_client_close_session,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(&param, (void *)arg, sizeof(param));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,790,usercopy,tz_client_close_session,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &param, sizeof(param));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,810,usercopy,tz_client_close_session,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(&cparam, (void *)arg, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,819,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(oparam,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,892,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(param[i].mem.buffer,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,955,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user(ubuf,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,971,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)(unsigned long)cparam.param,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,978,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &cparam, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1027,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(tag,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1117,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, cparam,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1130,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, cparam,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1151,usercopy,,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(&cparam, (void *)arg, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1166,usercopy,tz_client_reg_sharedmem,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(&cparam, (void *)arg,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1184,usercopy,tz_client_unreg_sharedmem,yes,no,yes,SOURCE_ONLY,"cret = copy_from_user(&cparam, (void *)arg, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1199,usercopy,tz_client_unreg_sharedmem,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &cparam, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1213,usercopy,tz_client_unreg_sharedmem,yes,no,yes,SOURCE_ONLY,"cret = copy_to_user((void *)arg, &cparam, sizeof(cparam));"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtee/tz_mod.c,1659,device_create,,yes,no,yes,SOURCE_ONLY,"pTzDevice = device_create(pTzClass, NULL, tz_client_dev, NULL,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,54,module_param,,yes,no,yes,SOURCE_ONLY,"module_param_named(pl_t, bootprof_pl_t, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,55,module_param,,yes,no,yes,SOURCE_ONLY,"module_param_named(lk_t, bootprof_lk_t, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,56,module_param,,yes,no,yes,SOURCE_ONLY,"module_param_named(logo_t, bootprof_logo_t, int, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,212,usercopy,mt_bootprof_switch,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, copy_size))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,289,write_handler,mt_bootprof_open,yes,no,yes,SOURCE_ONLY,".write = mt_bootprof_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/bootprof.c,299,procfs,init_boot_prof,yes,no,yes,SOURCE_ONLY,"pe = proc_create(""bootprof"", 0664, NULL, &mt_bootprof_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/internal.h,38,write_handler,,no,no,yes,SOURCE_ONLY,".write = mt_##name##_write, \"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,53,usercopy,mt_log_write,yes,no,no,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,136,usercopy,mt_pid_show,yes,no,no,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,433,procfs,init_mtsched_prof,yes,no,no,SOURCE_ONLY,"pe = proc_create(""mtprof/reboot_pid"", 0660, NULL, &mt_pid_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,437,procfs,init_mtsched_prof,yes,no,no,SOURCE_ONLY,"pe = proc_create(""mtprof/signal_log"", 0664, NULL, &mt_signal_log_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,442,procfs,init_mtsched_prof,yes,no,no,SOURCE_ONLY,"pe = proc_create(""mtprof/fork_exit_log"", 0664, NULL, &mt_fork_exit_log_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mtprof/prof_main.c,447,procfs,init_mtsched_prof,yes,no,no,SOURCE_ONLY,"pe = proc_create(""mtprof/log"", 0664, NULL, &mt_log_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/mtk_usb.c,799,sysfs_or_store,musb_sib_enable_show,no,no,no,SOURCE_ONLY,"} else if (!kstrtouint(buf, 0, &mode)) {"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,140,module_param,,yes,no,yes,SOURCE_ONLY,"module_param(debug_level, int, 0644);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,142,module_param,,yes,no,yes,SOURCE_ONLY,"module_param(fake_CDP, int, 0400);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,147,module_param,,yes,no,yes,SOURCE_ONLY,"module_param(is_prof, int, 0400);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1214,module_param,,yes,no,yes,SOURCE_ONLY,"module_param(fifo_mode, ushort, 0);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1796,module_param,,yes,no,yes,SOURCE_ONLY,"module_param(use_dma, bool, 0);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1886,sysfs_or_store,musb_mode_show,yes,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(mode, 0644, musb_mode_show, musb_mode_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1930,sysfs_or_store,musb_vbus_show,yes,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(vbus, 0644, musb_vbus_show, musb_vbus_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1953,sysfs_or_store,musb_vbus_show,yes,no,yes,SOURCE_ONLY,"static DEVICE_ATTR(srp, 0644, NULL, musb_srp_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1954,sysfs_or_store,musb_vbus_show,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(cmode, 0664, musb_cmode_show, musb_cmode_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1955,sysfs_or_store,musb_vbus_show,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(saving, 0664, musb_saving_mode_show, musb_saving_mode_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1958,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(portmode, 0664, musb_portmode_show, musb_portmode_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1959,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(tx, 0664, musb_tx_show, musb_tx_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1960,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(rx, 0444, musb_rx_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1961,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(uartpath, 0444, musb_uart_path_show, NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,1965,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"DEVICE_ATTR(sib_enable, 0664, musb_sib_enable_show, musb_sib_enable_store);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,2887,sysfs_or_store,set_mu3d_force_on,yes,no,yes,SOURCE_ONLY,"rv = kstrtoint(val, 10, &option);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,2957,usercopy,musb_mu3d_proc_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(msg, buf, length))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,2991,write_handler,,yes,no,yes,SOURCE_ONLY,".write = musb_mu3d_proc_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_core.c,3008,procfs,musb_init,yes,no,yes,SOURCE_ONLY,"prEntry = proc_create(""mu3d_driver_init"", 0644, NULL, &mu3d_proc_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,197,usercopy,musb_test_mode_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,239,write_handler,,yes,no,yes,SOURCE_ONLY,".write = musb_test_mode_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,334,usercopy,musb_usb_reg_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,355,write_handler,musb_usb_reg_open,yes,no,yes,SOURCE_ONLY,".write = musb_usb_reg_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,408,usercopy,musb_scan_phase_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,468,write_handler,,yes,no,yes,SOURCE_ONLY,".write = musb_scan_phase_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,497,usercopy,musb_phy_reg_open,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,561,write_handler,,yes,no,yes,SOURCE_ONLY,".write = musb_phy_rege_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,586,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"root = debugfs_create_dir(dev_name(musb->controller), NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,592,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""regdump"", S_IRUGO, root, musb, &musb_regdump_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,598,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""testmode"", S_IRUGO | S_IWUSR, root, musb, &musb_test_mode_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,604,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""usb_reg"", S_IRUGO | S_IWUSR, root, musb, &musb_usb_reg_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,611,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""smt_err_count"", S_IRUGO, root, musb,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,619,debugfs,musb_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""scan_phase"", S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/drv/musb_debugfs.c,626,debugfs,,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(""phy_reg"", S_IRUGO | S_IWUSR, root, musb, &musb_phy_reg_fops);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3d/hal/mu3d_hal_usb_drv.c,26,module_param,,no,no,no,SOURCE_ONLY,"module_param_named(hal_speed, musb_hal_speed, uint, S_IRUGO | S_IWUSR);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,466,usercopy,val_to_bstring_width3,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,501,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,515,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,528,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,542,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,554,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(&buf, ubuf, min_t(size_t, sizeof(buf) - 1, count)))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,563,write_handler,,yes,no,yes,SOURCE_ONLY,".write = usb_driving_capability_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,571,write_handler,,yes,no,yes,SOURCE_ONLY,".write = rg_usb20_term_vref_sel_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,579,write_handler,,yes,no,yes,SOURCE_ONLY,".write = rg_usb20_hstx_srctrl_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,587,write_handler,,yes,no,yes,SOURCE_ONLY,".write = rg_usb20_vrt_vref_sel_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,595,write_handler,,yes,no,yes,SOURCE_ONLY,".write = rg_usb20_intr_en_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,603,write_handler,,yes,no,yes,SOURCE_ONLY,".write = rg_usb20_rev6_write,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,631,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"root = debugfs_create_dir(""usb20_phy"", NULL);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,637,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_USB_DRIVING_CAPABILITY, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,643,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_RG_USB20_TERM_VREF_SEL, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,649,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_RG_USB20_HSTX_SRCTRL, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,655,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_RG_USB20_VRT_VREF_SEL, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,661,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_RG_USB20_INTR_EN, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/mu3phy/mt8183/usb20_phy_debugfs.c,667,debugfs,usb20_phy_init_debugfs,yes,no,yes,SOURCE_ONLY,"file = debugfs_create_file(FILE_RG_USB20_PHY_REV6, S_IRUGO | S_IWUSR,"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,337,write_handler,init_cpu_loading_value,yes,no,yes,SOURCE_ONLY,".write = cpu_loading_ ## name ## _proc_write,\"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,375,usercopy,cpu_loading_onoff_proc_show,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,379,sysfs_or_store,cpu_loading_onoff_proc_show,yes,no,yes,SOURCE_ONLY,"ret = kstrtoint(buf, 10, &val);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,418,usercopy,cpu_loading_poltime_secs_proc_show,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,423,sysfs_or_store,cpu_loading_poltime_secs_proc_show,yes,no,yes,SOURCE_ONLY,"ret = kstrtoint(buf, 10, &val);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,473,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,526,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,531,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"ret = kstrtoint(buf, 10, &val);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,570,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,575,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"ret = kstrtoint(buf, 10, &val);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,610,usercopy,,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,614,sysfs_or_store,,yes,no,yes,SOURCE_ONLY,"ret = kstrtoint(buf, 10, &val);"
mt8183-kernel,platform/kernel/mediatek/mt8183/4.4/drivers/misc/mediatek/performance/cpu_loading/cpu_loading.c,654,usercopy,cpu_loading_prev_cpu_loading_proc_show,yes,no,yes,SOURCE_ONLY,"if (copy_from_user(buf, ubuf, cnt))"
