source_scope,source_path,source_sha256,kconfig,registration_or_fops,user_copy,local_gate,control_channel,secure_or_trusted_marker,uevent_or_netlink_marker,framework_sink,launcher_sink,runtime_reachability,evidence_class,representative_locations
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_debugfs.h,7487e360f91f771145756f8cf8110edd07033a553e859d849fd3ae666e3fa69d,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_ipi.h,745641922f3a5fa5b053d6b0f285ebe2f9ffa2ad753fdac715eba4815fa7f9ab,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_ipi_service_id.h,2ace3b3e5a7aa553bf7cf3626a0331b4efc4e58071b90f80b7b292ba45b25faa,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_irq.h,147111269e4c835c8fb7791b5895d0c5896a1d941509d73154fed48d70f84490,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_lbat_service.h,a311f42bbb834cb01680f5390d5d983e4a71210f0b46b0eb0de46244b4fe3776,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_regulator.h,73b80dab5ae84cb3089ee44e5761bce5b7653e96fa969903d094f1164d5f3606,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/pmic_throttling_dlpt.h,757bea544e775671ac477c5ba86a769039c3a3bccef4d53a22c15753e99f0268,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/regulator_codegen.h,135b527f89a6cb183fd373523be84c39e7e6ed6253a23c6da7b75d9283555bf1,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6335/mtk_pmic_info.h,933b8c1c8746ea90e023d6f89fa671ae46224aa02fb67b978124070049fd7921,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6335/mtk_pmic_regulator.h,f91456580a4ef1fa44d39e36552c0719516c936099b297db4a0ef10df7bec01e,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6356/mtk_pmic_api_buck.h,ab9bc61090579e622df8f561c79d014759a54b85cfa94a1ea2332e4a3c902221,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6356/mtk_pmic_info.h,c92cba6654ccfb4516815b14fcbf9530ba82eded661a8988b6244f5cac1a47b7,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6356/mtk_pmic_regulator.h,131a4241936acb6e1eee96b4f4378afa6f9040304688c551b12420e150981618,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6358/mtk_pmic_api.h,b4f1674f990a22b6403ee3b5b2d91c22879a650ddcc2526a06e4f1121bca356d,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6358/mtk_pmic_api_buck.h,803d8cf991114677b2246fa40d10da45d529784a600b5e35ea2a26b5c611e17f,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6358/mtk_pmic_info.h,ad87de8e1635a497f18e341e0908f50e39e17847900dcf44a3c7e865d5821dc4,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6358/mtk_pmic_irq.h,99bfea301a66db0cb1e845476203a1a584d07a5e22bfba8d316fbbea38820bc4,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/include/mt6358/mtk_regulator_codegen.h,bd95799dfd7cf32c01354a491e4507a9d5304dd5ca24af3f90ec39ad4c3a1160,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/mt6358_gauge.c,58a49b2d14f6fd635be92d9fc0c349163ad98caff4260e96258fd744ee5d7319,drivers/misc/mediatek/pmic/Kconfig,device_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,device_registration:3098:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic.c,aecd4d84d0f7766064edc5401339ae89f83f5cbeda658a9058b18a08a2f4a769,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_api.c,ab1a68a9f171ee94a2c0cc35ada22abc3e35daf9eda2dae707f7f8eecebbe417,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_auxadc.c,46805509ffa0063ccbe994ed671769a4dfd419b7b6c7d81185e560f6f8e371ee,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_common.c,6856beb18d0b4f26e90ba598dfb0f20a134c5749bcba5b1d09c95c0a40eb4494,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_debugfs.c,cd8e15bfbf7d5113cc8a47a5961d10072955ce1095a17d5e971eb90efbbce3b4,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_efuse.c,ef4811aca468af4e36412ed823c674ef102e0a5d7319fb26b146d79dfc7ef123,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_initial_setting.c,5ee8fefea0d58ac1d26be175f13043bc5847605a7dcdf9569c2cf2aa4dd617e2,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_ipi.c,83017bbef1d0362058d77bbad2d338d52d50d325682e92499cb78b213a46ed2a,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_irq.c,c98ab55584e373c17f195f42d3e7ce34a786f28e99bd52386db9e3d32ea74712,drivers/misc/mediatek/pmic/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,proc_sysfs_debugfs_registration:1082:<file-scope>; proc_sysfs_debugfs_registration:1089:<file-scope>; proc_sysfs_debugfs_registration:1093:<file-scope>; proc_sysfs_debugfs_registration:1097:<file-scope>; proc_sysfs_debugfs_registration:1101:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_lp_api.c,aa425f59d0981d1d8f23417ed123088619d17bbd85f8361c1712bebb94a1b908,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/pmic_throttling_dlpt.c,13d8eda218179c3391da9619f91cb300b2cbc7013206db563e341ffebd2835b6,drivers/misc/mediatek/pmic/Kconfig,"proc_sysfs_debugfs_registration,device_registration",0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,proc_sysfs_debugfs_registration:1714:<file-scope>; device_registration:1714:<file-scope>; proc_sysfs_debugfs_registration:1715:<file-scope>; device_registration:1715:<file-scope>; proc_sysfs_debugfs_registration:1716:<file-scope>; device_registration:1716:<file-scope>; proc_sysfs_debugfs_registration:1720:<file-scope>; device_registration:1720:<file-scope>; proc_sysfs_debugfs_registration:1721:<file-scope>; device_registration:1721:<file-scope>; proc_sysfs_debugfs_registration:1722:<file-scope>; device_registration:1722:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6358/v1/regulator_codegen.c,9cb42cc624fc155ce8b1dc5b1af2e680ef945affd0c4f2e5d50692715809f500,drivers/misc/mediatek/pmic/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_bled.c,a8be7e9831dbecaff446e195a7aa831d1a9ecd4f84b481ba0394fc35b1960d95,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_charger.c,b2a2937b50a02a1ee6dc111568abba8357b418a31c4151c7724a96aaa6e338d4,drivers/misc/mediatek/pmic/mt6370/Kconfig,"proc_sysfs_debugfs_registration,device_registration",0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:4051:<file-scope>; property_or_boot_state:4079:<file-scope>; proc_sysfs_debugfs_registration:4429:<file-scope>; device_registration:4429:<file-scope>; proc_sysfs_debugfs_registration:4434:<file-scope>; device_registration:4434:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_core.c,3e5ab896a5343735c2eb48dcd3bc287bf6ea79c3a3eaad2ac8ae1d1ae2909136,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_dsv.c,899b58be61ed14cf97abd8834637e9f8424a04e34b456f9803ecb880fba0cfdc,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_fled.c,9703187c6adf0dd09c713734bb07aa5440586780cc95689a4c511956903da231,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_i2c.c,be499b3c4835d45329b23d5a3d0ab78fa429b79ab0cb96f940f234c62a29b0ba,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_irq.c,6d029c4788abb2924d8e762bb045f628af2f03259730b88dd5f708f40e9d63c8,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_ldo.c,c15ecdd3c599ded58b440d6c09977866500a1f050052159cb336938c0f86572e,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_regmap.c,07a13c98ec0c8bd4972f8dba59c15b73b3b8890cea4e15a58adf8ba76a37ecd3,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/mt6370_pmu_subdevs.c,e618eae917550106fbcd406e813652fd329643619143293a684ac453114adc02,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/inc/mt6370_pmu.h,85f11cd1109de6ffdd40f1e53238f8feabe5fa9f3f61b2ec5ae18ba5e852cb5d,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/inc/mt6370_pmu_bled.h,4f6556062bd81df51cc100abe9797eaa0b57deba8c13c3d21644b6df22fd0a49,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/inc/mt6370_pmu_charger.h,2dab6d947bb66b72dc8759aaaf6015abcd7f3a5d1f89405724220e0c459c9435,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/inc/mt6370_pmu_core.h,e132ddff523a7368135f7249474968f61a713af9f9acf706a0cac0ccf7c2e546,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic/mt6370/inc/mt6370_pmu_fled.h,c1d23830c835c51c3874c7de7e9ed05488cda25c67e9999e2c9679817e84f8a4,drivers/misc/mediatek/pmic/mt6370/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic_wrap/mtk_pmic_wrap.c,713ae91be35056c1769e00210249b498e84d1383fe529392d00594515db77d6f,drivers/misc/mediatek/pmic_wrap/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,property_or_boot_state:161:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pmic_wrap/mt8183/pwrap_hal.c,ab02fe3f76504b32082ce5bd738f8eb9a81e168103c07ed4036991096eab932e,drivers/misc/mediatek/pmic_wrap/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pmic_wrap/mt8183/pwrap_hal.h,457894ec07bcd9f9fbc1456c806abcde9a7a08c02dd33cd9fbf594b0e53fb744,drivers/misc/mediatek/pmic_wrap/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/power/rt_pd_manager.c,f6c431d7910e1940e4c49ff2985267e2a93f005beb9a038922e5c94a930d701c,drivers/misc/mediatek/power/Kconfig,device_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:110:<file-scope>; property_or_boot_state:112:<file-scope>; property_or_boot_state:114:<file-scope>; property_or_boot_state:115:<file-scope>; property_or_boot_state:182:<file-scope>; property_or_boot_state:332:<file-scope>; property_or_boot_state:334:<file-scope>; property_or_boot_state:335:<file-scope>; device_registration:502:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/power/mt8183/mtk_battery_intf.c,db8f48ced2f7d0c945abc323b71dc783631ed817c97272869e864900e60ff202,drivers/misc/mediatek/power/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,property_or_boot_state:44:<file-scope>; property_or_boot_state:46:<file-scope>; property_or_boot_state:47:<file-scope>; property_or_boot_state:48:<file-scope>; property_or_boot_state:49:<file-scope>; property_or_boot_state:104:<file-scope>; property_or_boot_state:106:<file-scope>; property_or_boot_state:107:<file-scope>; property_or_boot_state:108:<file-scope>; property_or_boot_state:109:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pwm/mtk_pwm.c,0962190fa7eb4665ebfa7ea464ffc1b7e33e79b3854be932aa1e7eddfe9515e5,drivers/misc/mediatek/pwm/Kconfig,"proc_sysfs_debugfs_registration,device_registration",0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,proc_sysfs_debugfs_registration:1779:<file-scope>; device_registration:1779:<file-scope>; property_or_boot_state:1781:<file-scope>; device_registration:1835:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/pwm/mt8183/mtk_pwm_hal.c,345a29e97f1a9d14cc2cdfdbb9991738b1a5e8d0c14326221e08e696a0651d19,drivers/misc/mediatek/pwm/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/pwm/mt8183/include/mach/mtk_pwm_prv.h,c05ce302ab8de3da082ac1d5c8efe2c9c7e9c80c6d7cf8fe50f95b8c68756b13,drivers/misc/mediatek/pwm/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ram_console/mtk_ram_console.c,66e538cfb50701398e4bd25a5ab48d1bcd37a58eb73959e13ec9d1e06e878845,drivers/misc/mediatek/ram_console/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,proc_sysfs_debugfs_registration:855:<file-scope>; proc_sysfs_debugfs_registration:864:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/ram_console/ram_console.h,7938baf38e4a65a4956365cbd4f1d6ad070b9e09ff1cb096d82a21ce248b0d70,drivers/misc/mediatek/ram_console/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ram_console/desc/desc_def.h,81d192c7cab865a76c23fbdbe7bfd3b7703a24e1618b501f0acc7a2020fa0ba2,drivers/misc/mediatek/ram_console/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ram_console/desc/desc_def_per_cpu.h,9deca4f69adf9e44201acce5f48f53e27a3bf69c0bed51fd0a4b181a72f88205,drivers/misc/mediatek/ram_console/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/ram_console/desc/desc_s.h,6943c77d48e06d9a00c4aefc1ba87427049d57bb47ef3e13d3fcafd4af96126b,drivers/misc/mediatek/ram_console/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/rt-regmap/rt-regmap.c,6b15bf5e16ff70b91ae50ec2f6189656d5eff1690f51da8e3dd25b3c42b85163,drivers/misc/mediatek/rt-regmap/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:16:<file-scope>; proc_sysfs_debugfs_registration:1245:<file-scope>; proc_sysfs_debugfs_registration:1738:<file-scope>; proc_sysfs_debugfs_registration:1896:<file-scope>; proc_sysfs_debugfs_registration:2085:<file-scope>; proc_sysfs_debugfs_registration:2130:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/rtc/mtk_rtc_common.c,fdcb2858da30c327c939cdd4722e886bd686cb1aa3a5378b7f290ebff4e35a97,drivers/misc/mediatek/rtc/Kconfig,"ioctl_entry,device_registration",0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:796:<file-scope>; device_registration:870:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/rtc/mtk_rtc_hal_common.c,bba77c083e4fcbc29673f5c81b95f3e5d3f2422ab528ee3b9085e834054cea7a,drivers/misc/mediatek/rtc/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/rtc/mt6358/mtk_rtc_hal.c,a6555d554e578ab5f7e842da691602f051d8089335a4eaa3fed79330ab9af68f,drivers/misc/mediatek/rtc/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/rtc/mt6358/mtk_rtc_hw.h,f00efaf7287f9d508e6684cdbad498439e9e61112f51f7ff4de7cb814ab026ae,drivers/misc/mediatek/rtc/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sched/cputopo.c,e36604c4e4feb891ddbe9e885ae05489c6af59728a17fbf8f2218b5f0dc9e3de,drivers/misc/mediatek/sched/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,proc-sysfs-device-registration,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,proc_sysfs_debugfs_registration:198:<file-scope>; proc_sysfs_debugfs_registration:202:<file-scope>; proc_sysfs_debugfs_registration:206:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/rq_stats.c,7fc540b6ddbc180a9e9020184e73506a99e2aeb40ccba94c85f2990962bf8c14,drivers/misc/mediatek/sched/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:19:<file-scope>; proc_sysfs_debugfs_registration:1133:<file-scope>; uevent_or_netlink:1137:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/rq_stats.h,53588a0568885555a8fbaead4d988a4020173ce5484de2f7da7ee74789e0b0a1,drivers/misc/mediatek/sched/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sched/sched_avg.c,29490cafc644de59557aa39b063987936942dc6dd943ca2c04cff9c0884d41aa,drivers/misc/mediatek/sched/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sched/sched_ctl.c,d202e2c3fcb9bb4efb0be29e0bf9720d49d3b0bdfda0603a5fc9138bc653b664,drivers/misc/mediatek/sched/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:32:<file-scope>; proc_sysfs_debugfs_registration:427:<file-scope>; uevent_or_netlink:431:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/sched_ctl.h,e7c63a52462e5605736e336b49e6e846da9a0916cc6f025c86a776b9904c0a23,drivers/misc/mediatek/sched/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sched/sched_power.c,b013b627aa7dc063b2fb73b582d76b8c8f15245c58f387e1273c9636fa4b60b8,drivers/misc/mediatek/sched/Kconfig,proc_sysfs_debugfs_registration,0,not-observed,uevent-or-netlink-marker,no,yes,none-observed,none-observed,not-derived-from-source,source-surface-only,property_or_boot_state:17:<file-scope>; proc_sysfs_debugfs_registration:790:<file-scope>; uevent_or_netlink:794:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/sched_power.h,55560184dd357950a24012b4cb46259ed55aaee8c7a55c6f8aecb6aa83a02baf,drivers/misc/mediatek/sched/Kconfig,,0,not-observed,support-code,no,no,none-observed,none-observed,not-derived-from-source,support-code-only,
drivers/misc/mediatek,drivers/misc/mediatek/sched/mtk_cpu_affinity/mtk_compat_sched.c,4c804c7f660905197a61c3c126f71a148cc85610efddc00b0b327c057d7e735f,drivers/misc/mediatek/sched/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:27:<file-scope>; ioctl_entry:28:<file-scope>; ioctl_entry:76:<file-scope>; ioctl_entry:97:<file-scope>; ioctl_entry:116:<file-scope>; ioctl_entry:125:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/mtk_cpu_affinity/mtk_sched.c,ba70352560922083c9ee7e67001fabaae434b1eaa7be41c9b01a1ceeb4205697,drivers/misc/mediatek/sched/Kconfig,"ioctl_entry,proc_sysfs_debugfs_registration,device_registration",8,observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,user_copy:46:<file-scope>; local_gate:68:<file-scope>; local_gate:186:<file-scope>; local_gate:193:<file-scope>; local_gate:195:<file-scope>; local_gate:278:<file-scope>; local_gate:280:<file-scope>; user_copy:350:<file-scope>; user_copy:370:<file-scope>; user_copy:397:<file-scope>; user_copy:404:<file-scope>; user_copy:419:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/mtk_cpu_affinity/mtk_sched_drv.h,a9d69ce04a7f91f8c9a4375cac09bef987d9f4b539b9f33253b0309e86bee64b,drivers/misc/mediatek/sched/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:17:<file-scope>
drivers/misc/mediatek,drivers/misc/mediatek/sched/mtk_cpu_affinity/mtk_sched_ioctl.h,33232b395e35eabb91ef8ecc81be8f202a6fd9f247dad21989094eaf0a3f65c9,drivers/misc/mediatek/sched/Kconfig,ioctl_entry,0,not-observed,ioctl-or-user-copy,no,no,none-observed,none-observed,not-derived-from-source,source-surface-only,ioctl_entry:26:<file-scope>; ioctl_entry:27:<file-scope>; ioctl_entry:28:<file-scope>; ioctl_entry:32:<file-scope>; ioctl_entry:33:<file-scope>
